visit.id,GU,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
1967,Pocket Pool,fuzzy,steelhead,spawner,2.1,1.04,0,0,0.399,0.382,0.308,0.774,0.646,0.203
1967,Pool,fuzzy,steelhead,spawner,164.32,38.129999999999995,0,0,0.078,0.204,0.204,0.498,0.544,0.106
1967,Riffle,fuzzy,steelhead,spawner,43.91,23.59,3,3,0.444,0.406,0.279,0.638,0.64,0.127
1967,Transition,fuzzy,steelhead,spawner,228.87,45.721000000000004,1,1,0.078,0.228,0.205,0.546,0.558,0.107
1967,Bank,fuzzy,chinook,juvenile,84.25,27.149,20,20,0.532,0.451,0.285,0.673,0.667,0.122
1967,Glide-Run,fuzzy,chinook,juvenile,196.15,130.19,103,103,0.544,0.503,0.257,0.667,0.661,0.139
1967,Margin Attached Bar,fuzzy,chinook,juvenile,228.53,21.29,1,1,0.078,0.3,0.267,0.651,0.624,0.116
1967,Mid Channel Bar,fuzzy,chinook,juvenile,15.239999999999998,4.26,4,4,0.601,0.516,0.265,0.669,0.661,0.129
1967,NA,fuzzy,chinook,juvenile,0.84,0.56,0,0,0.692,0.601,0.231,0.707,0.69,0.116
1967,Pocket Pool,fuzzy,chinook,juvenile,2.1,1.52,3,3,0.652,0.61,0.297,0.837,0.777,0.139
1967,Pool,fuzzy,chinook,juvenile,164.32,148.44,282,282,0.719,0.681,0.196,0.744,0.728,0.137
1967,Riffle,fuzzy,chinook,juvenile,43.91,10.45,0,0,0.268,0.278,0.175,0.501,0.525,0.103
1967,Transition,fuzzy,chinook,juvenile,228.87,124.83,117,117,0.53,0.488,0.272,0.69,0.675,0.138
197,Bank,nrei,steelhead,juvenile,129.019,2.84,0,0,-18.705,-17.821,29.321,15.094,17.136,18.44
197,Cascade,nrei,steelhead,juvenile,357.341,175.96,114,114,13.686,-3.666,113.843,35.539,35.558,27.423
197,Glide-Run,nrei,steelhead,juvenile,26.51,23.65,10,10,59.299,53.542,22.743,60.287,57.598,16.371
197,Margin Attached Bar,nrei,steelhead,juvenile,81.24,7.24,3,3,-3.976,-6.031,46.017,19.737,26.634,25.829
197,Mid Channel Bar,nrei,steelhead,juvenile,115.08999999999999,7.86,3,3,-8.278,-6.894,20.033,12.575,14.954,13.935
197,NA,nrei,steelhead,juvenile,2.18,0.02,1,1,-22.99,-16.862,16.497,12.361,12.361,13.866
197,Pocket Pool,nrei,steelhead,juvenile,4.04,3.8,3,3,60.866,36.359,64.279,63.634,49.137,44.178
197,Pool,nrei,steelhead,juvenile,68.16,54.29,40,40,64.446,47.181,62.169,70.846,64.002,26.554
197,Rapid,nrei,steelhead,juvenile,42.19,35.760000000000005,15,15,45.444,27.205,60.579,50.094,47.052,24.118
197,Riffle,nrei,steelhead,juvenile,7.96,6.1899999999999995,4,4,15.137,11.521,53.604,23.293,26.648,24.844
197,Transition,nrei,steelhead,juvenile,119.95,61.37,28,28,19.124,16.192,52.616,36.534,38.209,29.164
197,Bank,fuzzy,chinook,spawner,129.019,0.99,0,0,0.23,0.215,0.09,0.456,0.466,0.046
197,Cascade,fuzzy,chinook,spawner,357.341,20.490000000000002,0,0,0.259,0.27,0.062,0.436,0.441,0.025
197,Glide-Run,fuzzy,chinook,spawner,26.51,24.72,0,0,0.552,0.524,0.089,0.552,0.543,0.028
197,Margin Attached Bar,fuzzy,chinook,spawner,81.24,4.18,0,0,0.231,0.287,0.146,0.593,0.596,0.11
197,Mid Channel Bar,fuzzy,chinook,spawner,115.08999999999999,0.15000000000000002,0,0,0.23,0.239,0.029,0.411,0.422,0.022
197,NA,fuzzy,chinook,spawner,2.18,NA,0,0,0.23,0.237,0.009,NA,NA,NA
197,Pocket Pool,fuzzy,chinook,spawner,4.04,0.76,0,0,0.3,0.333,0.069,0.477,0.477,0
197,Pool,fuzzy,chinook,spawner,68.16,17.86,1,1,0.3,0.331,0.13,0.471,0.507,0.084
197,Rapid,fuzzy,chinook,spawner,42.19,10.58,0,0,0.335,0.343,0.084,0.434,0.447,0.04
197,Riffle,fuzzy,chinook,spawner,7.96,1.19,0,0,0.261,0.295,0.071,0.432,0.437,0.026
197,Transition,fuzzy,chinook,spawner,119.95,30.49,1,1,0.28,0.325,0.125,0.472,0.495,0.082
197,Bank,fuzzy,steelhead,spawner,129.019,1,0,0,0.078,0.107,0.091,0.457,0.47,0.042
197,Cascade,fuzzy,steelhead,spawner,357.341,23.29,0,0,0.078,0.124,0.108,0.457,0.453,0.011
197,Glide-Run,fuzzy,steelhead,spawner,26.51,24.72,0,0,0.552,0.524,0.089,0.552,0.543,0.028
197,Margin Attached Bar,fuzzy,steelhead,spawner,81.24,4.2,0,0,0.078,0.175,0.193,0.593,0.595,0.11
197,Mid Channel Bar,fuzzy,steelhead,spawner,115.08999999999999,0.14,0,0,0.078,0.094,0.06,0.457,0.451,0.013
197,NA,fuzzy,steelhead,spawner,2.18,NA,0,0,0.078,0.078,0,NA,NA,NA
197,Pocket Pool,fuzzy,steelhead,spawner,4.04,0.76,0,0,0.078,0.159,0.146,0.457,0.457,0
197,Pool,fuzzy,steelhead,spawner,68.16,11.91,0,0,0.078,0.211,0.189,0.56,0.544,0.08
197,Rapid,fuzzy,steelhead,spawner,42.19,10.58,0,0,0.335,0.267,0.158,0.434,0.447,0.04
197,Riffle,fuzzy,steelhead,spawner,7.96,1.19,0,0,0.078,0.182,0.148,0.457,0.453,0.011
197,Transition,fuzzy,steelhead,spawner,119.95,30.3,0,0,0.161,0.245,0.188,0.457,0.501,0.078
197,Bank,fuzzy,chinook,juvenile,129.019,7.12,13,13,0.078,0.254,0.227,0.544,0.571,0.114
197,Cascade,fuzzy,chinook,juvenile,357.341,130.001,15,15,0.355,0.323,0.175,0.489,0.498,0.069
197,Glide-Run,fuzzy,chinook,juvenile,26.51,24.53,74,74,0.623,0.594,0.118,0.626,0.62,0.062
197,Margin Attached Bar,fuzzy,chinook,juvenile,81.24,4.49,4,4,0.119,0.224,0.185,0.495,0.549,0.136
197,Mid Channel Bar,fuzzy,chinook,juvenile,115.08999999999999,4.04,0,0,0.078,0.193,0.145,0.454,0.469,0.058
197,NA,fuzzy,chinook,juvenile,2.18,0,0,0,0.078,0.194,0.138,NA,NA,NA
197,Pocket Pool,fuzzy,chinook,juvenile,4.04,2.86,0,0,0.51,0.46,0.105,0.532,0.521,0.042
197,Pool,fuzzy,chinook,juvenile,68.16,62.99,106,106,0.592,0.604,0.178,0.598,0.636,0.137
197,Rapid,fuzzy,chinook,juvenile,42.19,30.66,32,32,0.493,0.47,0.143,0.55,0.541,0.076
197,Riffle,fuzzy,chinook,juvenile,7.96,4.43,0,0,0.414,0.391,0.122,0.462,0.475,0.055
197,Transition,fuzzy,chinook,juvenile,119.95,47.34,47,47,0.367,0.359,0.214,0.531,0.558,0.124
1971,Bank,nrei,steelhead,juvenile,155.53,0.02,0,0,-33.114,-34.87,27.28,13.557,11.297,7.36
1971,Barface,nrei,steelhead,juvenile,4.37,NA,0,0,-29.902,-29.992,4.757,NA,NA,NA
1971,Chute,nrei,steelhead,juvenile,9.3,8.33,2,2,53.954,49.299,25.94,57.345,55.548,18.987
1971,Glide-Run,nrei,steelhead,juvenile,640.879,83.84,60,60,-17.587,-12.668,44.518,32.416,36.067,24.917
1971,Margin Attached Bar,nrei,steelhead,juvenile,780.291,0.48,3,3,-22.679,-31.727,42.338,8.612,8.984,34.145
1971,Mid Channel Bar,nrei,steelhead,juvenile,101.17,0.03,0,0,-35.445,-36.041,19.046,1.313,1.673,0.638
1971,Pocket Pool,nrei,steelhead,juvenile,22.4,6.449999999999999,5,5,-16.02,8.782,44.095,72.396,67.312,16.869
1971,Pool,nrei,steelhead,juvenile,324.07,188.28,74,74,19.154,24.656,33.545,44.049,45.679,25.647
1971,Rapid,nrei,steelhead,juvenile,14.21,2.9,4,4,-9.201,-48.764,146.527,14.04,12.224,23.012
1971,Riffle,nrei,steelhead,juvenile,88.141,17.03,10,10,0.352,-0.901,53.495,36.289,36.946,23.596
1971,Transition,nrei,steelhead,juvenile,925.187,67.692,46,46,-14.253,-12.627,55.166,29.679,32.913,20.987
1971,Bank,fuzzy,chinook,spawner,155.53,0.03,0,0,0.078,0.079,0.015,0.444,0.441,0.019
1971,Barface,fuzzy,chinook,spawner,4.37,NA,0,0,0.078,0.078,0,NA,NA,NA
1971,Chute,fuzzy,chinook,spawner,9.3,NA,0,0,0.078,0.078,0,NA,NA,NA
1971,Glide-Run,fuzzy,chinook,spawner,640.879,4.05,0,0,0.078,0.084,0.044,0.501,0.505,0.064
1971,Margin Attached Bar,fuzzy,chinook,spawner,780.291,NA,0,0,0.078,0.078,0.005,NA,NA,NA
1971,Mid Channel Bar,fuzzy,chinook,spawner,101.17,NA,0,0,0.078,0.078,0,NA,NA,NA
1971,Pocket Pool,fuzzy,chinook,spawner,22.4,1.6,0,0,0.078,0.181,0.148,0.444,0.451,0.035
1971,Pool,fuzzy,chinook,spawner,324.07,NA,0,0,0.078,0.078,0.004,NA,NA,NA
1971,Rapid,fuzzy,chinook,spawner,14.21,3.3,0,0,0.131,0.273,0.227,0.554,0.563,0.096
1971,Riffle,fuzzy,chinook,spawner,88.141,NA,0,0,0.078,0.081,0.018,NA,NA,NA
1971,Transition,fuzzy,chinook,spawner,925.187,13.66,0,0,0.078,0.104,0.09,0.493,0.496,0.062
1971,Bank,fuzzy,steelhead,spawner,155.53,0.03,0,0,0.078,0.079,0.015,0.444,0.441,0.019
1971,Barface,fuzzy,steelhead,spawner,4.37,NA,0,0,0.078,0.078,0,NA,NA,NA
1971,Chute,fuzzy,steelhead,spawner,9.3,NA,0,0,0.078,0.078,0,NA,NA,NA
1971,Glide-Run,fuzzy,steelhead,spawner,640.879,4.05,0,0,0.078,0.084,0.044,0.501,0.505,0.064
1971,Margin Attached Bar,fuzzy,steelhead,spawner,780.291,NA,0,0,0.078,0.078,0.005,NA,NA,NA
1971,Mid Channel Bar,fuzzy,steelhead,spawner,101.17,NA,0,0,0.078,0.078,0,NA,NA,NA
1971,Pocket Pool,fuzzy,steelhead,spawner,22.4,1.6,0,0,0.078,0.181,0.148,0.444,0.451,0.035
1971,Pool,fuzzy,steelhead,spawner,324.07,NA,0,0,0.078,0.078,0.004,NA,NA,NA
1971,Rapid,fuzzy,steelhead,spawner,14.21,3.3,0,0,0.131,0.273,0.227,0.554,0.563,0.096
1971,Riffle,fuzzy,steelhead,spawner,88.141,NA,0,0,0.078,0.081,0.018,NA,NA,NA
1971,Transition,fuzzy,steelhead,spawner,925.187,13.66,0,0,0.078,0.104,0.09,0.493,0.496,0.062
1971,Bank,fuzzy,chinook,juvenile,155.53,6.61,0,0,0.078,0.193,0.195,0.566,0.563,0.084
1971,Barface,fuzzy,chinook,juvenile,4.37,0.27,0,0,0.078,0.158,0.16,0.516,0.508,0.061
1971,Chute,fuzzy,chinook,juvenile,9.3,9.3,9,9,0.683,0.705,0.095,0.683,0.705,0.095
1971,Glide-Run,fuzzy,chinook,juvenile,640.879,274.26300000000003,99,99,0.491,0.425,0.27,0.659,0.641,0.111
1971,Margin Attached Bar,fuzzy,chinook,juvenile,780.291,5.31,0,0,0.078,0.217,0.215,0.586,0.575,0.092
1971,Mid Channel Bar,fuzzy,chinook,juvenile,101.17,0.73,0,0,0.078,0.11,0.096,0.475,0.473,0.041
1971,Pocket Pool,fuzzy,chinook,juvenile,22.4,10.67,15,15,0.675,0.717,0.124,0.676,0.718,0.123
1971,Pool,fuzzy,chinook,juvenile,324.07,319.05,711,711,0.756,0.757,0.114,0.757,0.764,0.098
1971,Rapid,fuzzy,chinook,juvenile,14.21,2.7,0,0,0.119,0.254,0.221,0.561,0.577,0.116
1971,Riffle,fuzzy,chinook,juvenile,88.141,15.45,3,3,0.217,0.288,0.233,0.581,0.588,0.129
1971,Transition,fuzzy,chinook,juvenile,925.187,177.01600000000002,105,105,0.356,0.378,0.285,0.666,0.656,0.116
2027,Bank,nrei,steelhead,juvenile,1116.68,18.96,24,24,-10.097,-2.297,32.882,40.048,43.54,25.163
2027,Glide-Run,nrei,steelhead,juvenile,5963.262,886.88,1459,1459,48.194,36.258,39.852,58.855,54.715,24.112
2027,Margin Attached Bar,nrei,steelhead,juvenile,2225.5,0.45999999999999996,0,0,-31.027,-25.178,13.465,13.59,15.099,5.201
2027,Mid Channel Bar,nrei,steelhead,juvenile,1009.7489999999999,0.51,3,3,-27.319,-26.395,10.994,25.746,24.644,7.834
2027,Pocket Pool,nrei,steelhead,juvenile,33.31,7.3500000000000005,18,18,53.073,52.846,23.629,54.444,57.673,16.459
2027,Pool,nrei,steelhead,juvenile,1478.59,318.92,489,489,72.996,60.527,35.755,75.798,73.849,15.112
2027,Transition,nrei,steelhead,juvenile,2281.038,108.53,153,153,9.279,10.648,36.548,38.694,41.217,22.658
2027,Bank,fuzzy,chinook,spawner,1116.68,6.671,0,0,0.23,0.19,0.098,0.458,0.5,0.101
2027,Glide-Run,fuzzy,chinook,spawner,5963.262,1529.559,32,32,0.3,0.29,0.16,0.484,0.496,0.071
2027,Margin Attached Bar,fuzzy,chinook,spawner,2225.5,NA,0,0,0.078,0.146,0.077,NA,NA,NA
2027,Mid Channel Bar,fuzzy,chinook,spawner,1009.7489999999999,NA,0,0,0.078,0.097,0.05,NA,NA,NA
2027,Pocket Pool,fuzzy,chinook,spawner,33.31,9.56,1,1,0.3,0.362,0.13,0.536,0.544,0.03
2027,Pool,fuzzy,chinook,spawner,1478.59,614.09,7,7,0.337,0.349,0.139,0.476,0.48,0.049
2027,Transition,fuzzy,chinook,spawner,2281.038,122.651,1,1,0.23,0.209,0.13,0.454,0.478,0.072
2027,Bank,fuzzy,steelhead,spawner,1116.68,6.671,0,0,0.078,0.129,0.095,0.458,0.5,0.101
2027,Glide-Run,fuzzy,steelhead,spawner,5963.262,1529.559,48,48,0.197,0.248,0.18,0.484,0.496,0.071
2027,Margin Attached Bar,fuzzy,steelhead,spawner,2225.5,NA,0,0,0.078,0.093,0.047,NA,NA,NA
2027,Mid Channel Bar,fuzzy,steelhead,spawner,1009.7489999999999,NA,0,0,0.078,0.083,0.022,NA,NA,NA
2027,Pocket Pool,fuzzy,steelhead,spawner,33.31,9.56,0,0,0.136,0.262,0.204,0.536,0.544,0.03
2027,Pool,fuzzy,steelhead,spawner,1478.59,614.09,8,8,0.337,0.282,0.191,0.476,0.48,0.049
2027,Transition,fuzzy,steelhead,spawner,2281.038,122.651,2,2,0.078,0.163,0.137,0.454,0.478,0.072
2027,Bank,fuzzy,chinook,juvenile,1116.68,190.032,207,207,0.417,0.385,0.26,0.619,0.613,0.118
2027,Glide-Run,fuzzy,chinook,juvenile,5963.262,3981.935,3984,3984,0.509,0.475,0.229,0.591,0.605,0.124
2027,Margin Attached Bar,fuzzy,chinook,juvenile,2225.5,23.8,28,28,0.078,0.154,0.161,0.565,0.593,0.131
2027,Mid Channel Bar,fuzzy,chinook,juvenile,1009.7489999999999,9.39,0,0,0.078,0.186,0.16,0.463,0.47,0.045
2027,Pocket Pool,fuzzy,chinook,juvenile,33.31,24.7,26,26,0.437,0.496,0.156,0.48,0.549,0.146
2027,Pool,fuzzy,chinook,juvenile,1478.59,1417.62,1470,1470,0.587,0.6,0.13,0.595,0.611,0.119
2027,Transition,fuzzy,chinook,juvenile,2281.038,631.2529999999999,608,608,0.361,0.354,0.26,0.596,0.608,0.126
2051,Bank,nrei,steelhead,juvenile,139.6,10.349,2,2,-15.234,-7.696,41.637,33.188,35.773,24.144
2051,Glide-Run,nrei,steelhead,juvenile,219.41,110.89,81,81,38.425,-14.54,143.637,61.324,58.116,23.575
2051,Margin Attached Bar,nrei,steelhead,juvenile,176.65,8.360999999999999,7,7,-20.373,-23.163,46.519,17.621,20.435,15.04
2051,Mid Channel Bar,nrei,steelhead,juvenile,6.779999999999999,4.24,1,1,47.856,41.802,32.417,56.181,55.465,19.553
2051,Pocket Pool,nrei,steelhead,juvenile,4.7,1.83,1,1,-33.925,-45.889,107.698,38.261,39.963,20.46
2051,Pond,nrei,steelhead,juvenile,10.07,NA,0,0,-36.912,-36.912,0,NA,NA,NA
2051,Pool,nrei,steelhead,juvenile,152.09,114.58,71,71,55.281,29.771,75.179,67.72,59.313,27.061
2051,Rapid,nrei,steelhead,juvenile,8.47,3.8400000000000003,2,2,3.367,-27.175,86.756,27.624,30.963,26.323
2051,Riffle,nrei,steelhead,juvenile,105.47,42.19,24,24,14.684,-27.694,102.113,47.317,43.958,22.854
2051,Transition,nrei,steelhead,juvenile,212.35,61.32,29,29,2.729,-19.911,110.908,50,48.644,25.298
2051,Bank,fuzzy,chinook,spawner,139.6,11.468,0,0,0.078,0.197,0.21,0.583,0.586,0.116
2051,Glide-Run,fuzzy,chinook,spawner,219.41,82.8,3,3,0.3,0.369,0.276,0.671,0.665,0.134
2051,Margin Attached Bar,fuzzy,chinook,spawner,176.65,5.95,0,0,0.078,0.131,0.134,0.51,0.527,0.102
2051,Mid Channel Bar,fuzzy,chinook,spawner,6.779999999999999,4.44,0,0,0.666,0.594,0.208,0.679,0.682,0.08
2051,Pocket Pool,fuzzy,chinook,spawner,4.7,1.09,1,1,0.3,0.349,0.313,0.831,0.825,0.041
2051,Pond,fuzzy,chinook,spawner,10.07,NA,0,0,0.078,0.078,0,NA,NA,NA
2051,Pool,fuzzy,chinook,spawner,152.09,82.42,1,1,0.473,0.432,0.298,0.667,0.677,0.142
2051,Rapid,fuzzy,chinook,spawner,8.47,5.7700000000000005,0,0,0.509,0.517,0.216,0.59,0.632,0.15
2051,Riffle,fuzzy,chinook,spawner,105.47,47.78,1,1,0.413,0.44,0.273,0.67,0.675,0.15
2051,Transition,fuzzy,chinook,spawner,212.35,35.33,0,0,0.078,0.221,0.213,0.596,0.601,0.12
2051,Bank,fuzzy,steelhead,spawner,139.6,11.468,0,0,0.078,0.197,0.21,0.583,0.586,0.116
2051,Glide-Run,fuzzy,steelhead,spawner,219.41,82.8,2,2,0.3,0.369,0.276,0.671,0.665,0.134
2051,Margin Attached Bar,fuzzy,steelhead,spawner,176.65,5.95,0,0,0.078,0.131,0.134,0.51,0.527,0.102
2051,Mid Channel Bar,fuzzy,steelhead,spawner,6.779999999999999,4.44,0,0,0.666,0.594,0.208,0.679,0.682,0.08
2051,Pocket Pool,fuzzy,steelhead,spawner,4.7,1.09,1,1,0.3,0.349,0.313,0.831,0.825,0.041
2051,Pond,fuzzy,steelhead,spawner,10.07,NA,0,0,0.078,0.078,0,NA,NA,NA
2051,Pool,fuzzy,steelhead,spawner,152.09,82.42,2,2,0.473,0.432,0.298,0.667,0.677,0.142
2051,Rapid,fuzzy,steelhead,spawner,8.47,5.7700000000000005,1,1,0.509,0.517,0.216,0.59,0.632,0.15
2051,Riffle,fuzzy,steelhead,spawner,105.47,47.78,3,3,0.413,0.44,0.273,0.67,0.675,0.15
2051,Transition,fuzzy,steelhead,spawner,212.35,35.33,0,0,0.078,0.221,0.213,0.596,0.601,0.12
2051,Bank,fuzzy,chinook,juvenile,139.6,23.177,11,11,0.223,0.324,0.266,0.627,0.622,0.127
2051,Glide-Run,fuzzy,chinook,juvenile,219.41,100.91,102,102,0.408,0.404,0.263,0.663,0.639,0.117
2051,Margin Attached Bar,fuzzy,chinook,juvenile,176.65,15.771,2,2,0.078,0.22,0.219,0.581,0.599,0.132
2051,Mid Channel Bar,fuzzy,chinook,juvenile,6.779999999999999,4.26,7,7,0.661,0.598,0.191,0.683,0.678,0.123
2051,Pocket Pool,fuzzy,chinook,juvenile,4.7,1.1400000000000001,0,0,0.189,0.298,0.244,0.684,0.655,0.078
2051,Pond,fuzzy,chinook,juvenile,10.07,NA,0,0,0.078,0.078,0,NA,NA,NA
2051,Pool,fuzzy,chinook,juvenile,152.09,100.17999999999999,137,137,0.562,0.502,0.261,0.669,0.662,0.135
2051,Rapid,fuzzy,chinook,juvenile,8.47,4.62,8,8,0.589,0.434,0.291,0.684,0.688,0.076
2051,Riffle,fuzzy,chinook,juvenile,105.47,18.52,8,8,0.128,0.232,0.195,0.529,0.562,0.127
2051,Transition,fuzzy,chinook,juvenile,212.35,76.02,92,92,0.261,0.349,0.282,0.662,0.647,0.126
2056,Bank,nrei,steelhead,juvenile,864.02,0.04,0,0,-34.699,-31.128,9.399,12.117,9.336,5.461
2056,Glide-Run,nrei,steelhead,juvenile,2693.685,1111.799,427,427,34.827,25.966,44.349,50.604,48.755,22.591
2056,Margin Attached Bar,nrei,steelhead,juvenile,648.76,NA,0,0,-36.922,-36.924,0.014,NA,NA,NA
2056,Mid Channel Bar,nrei,steelhead,juvenile,5.73,NA,0,0,-35.795,-27.329,13.089,NA,NA,NA
2056,Pocket Pool,nrei,steelhead,juvenile,22.21,21.61,10,10,67.739,57.549,35.347,68.349,61.999,22.316
2056,Pool,nrei,steelhead,juvenile,390.41999999999996,372.40999999999997,154,154,76.887,67.696,27.179,77.874,72.607,17.388
2056,Rapid,nrei,steelhead,juvenile,137.64,52.66,32,32,22.954,6.318,59.09,43.87,42.409,20.539
2056,Riffle,nrei,steelhead,juvenile,120.52000000000001,96.85,34,34,67.722,53.084,43.843,71.312,64.71,20.938
2056,Transition,nrei,steelhead,juvenile,463.122,0.451,2,2,-13.086,-15.342,10.091,7.239,6.821,3.968
2056,Bank,fuzzy,chinook,spawner,864.02,NA,0,0,0.23,0.222,0.035,NA,NA,NA
2056,Glide-Run,fuzzy,chinook,spawner,2693.685,0.1,0,0,0.259,0.263,0.038,0.402,0.402,0.001
2056,Margin Attached Bar,fuzzy,chinook,spawner,648.76,NA,0,0,NA,NA,NA,NA,NA,NA
2056,Mid Channel Bar,fuzzy,chinook,spawner,5.73,NA,0,0,0.23,0.232,0.004,NA,NA,NA
2056,Pocket Pool,fuzzy,chinook,spawner,22.21,NA,0,0,0.3,0.298,0.012,NA,NA,NA
2056,Pool,fuzzy,chinook,spawner,390.41999999999996,1.03,0,0,0.3,0.297,0.019,0.404,0.404,0.002
2056,Rapid,fuzzy,chinook,spawner,137.64,NA,0,0,0.259,0.264,0.03,NA,NA,NA
2056,Riffle,fuzzy,chinook,spawner,120.52000000000001,NA,0,0,0.3,0.29,0.024,NA,NA,NA
2056,Transition,fuzzy,chinook,spawner,463.122,NA,0,0,0.23,0.223,0.035,NA,NA,NA
2056,Bank,fuzzy,steelhead,spawner,864.02,NA,0,0,0.078,0.078,0,NA,NA,NA
2056,Glide-Run,fuzzy,steelhead,spawner,2693.685,0.1,0,0,0.078,0.092,0.041,0.402,0.402,0.001
2056,Margin Attached Bar,fuzzy,steelhead,spawner,648.76,NA,0,0,NA,NA,NA,NA,NA,NA
2056,Mid Channel Bar,fuzzy,steelhead,spawner,5.73,NA,0,0,0.078,0.078,0,NA,NA,NA
2056,Pocket Pool,fuzzy,steelhead,spawner,22.21,NA,0,0,0.078,0.124,0.075,NA,NA,NA
2056,Pool,fuzzy,steelhead,spawner,390.41999999999996,1.03,0,0,0.078,0.089,0.032,0.404,0.404,0.002
2056,Rapid,fuzzy,steelhead,spawner,137.64,NA,0,0,0.078,0.085,0.029,NA,NA,NA
2056,Riffle,fuzzy,steelhead,spawner,120.52000000000001,NA,0,0,0.078,0.093,0.029,NA,NA,NA
2056,Transition,fuzzy,steelhead,spawner,463.122,NA,0,0,0.078,0.078,0,NA,NA,NA
2056,Bank,fuzzy,chinook,juvenile,864.02,0,0,0,0.078,0.1,0.062,NA,NA,NA
2056,Glide-Run,fuzzy,chinook,juvenile,2693.685,1165.359,1075,1075,0.415,0.369,0.213,0.541,0.546,0.093
2056,Mid Channel Bar,fuzzy,chinook,juvenile,5.73,0.02,0,0,0.078,0.149,0.119,0.413,0.413,0.003
2056,Pocket Pool,fuzzy,chinook,juvenile,22.21,18.42,33,33,0.531,0.548,0.153,0.549,0.591,0.13
2056,Pool,fuzzy,chinook,juvenile,390.41999999999996,384.47,418,418,0.571,0.568,0.061,0.572,0.571,0.055
2056,Rapid,fuzzy,chinook,juvenile,137.64,45.62,3,3,0.359,0.316,0.169,0.474,0.482,0.057
2056,Riffle,fuzzy,chinook,juvenile,120.52000000000001,98.17999999999999,37,37,0.538,0.497,0.134,0.554,0.546,0.061
2056,Transition,fuzzy,chinook,juvenile,463.122,0.331,0,0,0.078,0.119,0.075,0.45,0.459,0.042
2060,Bank,nrei,steelhead,juvenile,914.1020000000001,33.43000000000001,53,53,4.22,11.772,40.438,49.848,47.479,23.408
2060,Glide-Run,nrei,steelhead,juvenile,4123.993,415.801,1497,1497,-141.396,-95.553,110.178,40.339,28.258,47.676
2060,Margin Attached Bar,nrei,steelhead,juvenile,1128.627,149.05,234,234,34.736,29.688,32.744,44.703,43.146,20.871
2060,Pocket Pool,nrei,steelhead,juvenile,20.36,0.5,2,2,-205.04,-186.54,76.143,3.65,-21.224,52.855
2060,Pool,nrei,steelhead,juvenile,150.42000000000002,7.94,42,42,-159.12,-127.283,88.352,28.481,6.296,54.851
2060,Riffle,nrei,steelhead,juvenile,23.95,0.87,1,1,-194.202,-169.058,100.548,37.996,28.463,39.837
2060,Transition,nrei,steelhead,juvenile,596.95,137.85999999999999,288,288,56.553,46.179,41.05,57.821,52.872,25.42
2060,Bank,fuzzy,chinook,spawner,914.1020000000001,0,0,0,0.238,0.257,0.034,NA,NA,NA
2060,Glide-Run,fuzzy,chinook,spawner,4123.993,0,0,0,0.315,0.312,0.007,NA,NA,NA
2060,Margin Attached Bar,fuzzy,chinook,spawner,1128.627,0,0,0,0.282,0.278,0.032,NA,NA,NA
2060,Pocket Pool,fuzzy,chinook,spawner,20.36,0,0,0,0.3,0.305,0.007,NA,NA,NA
2060,Pool,fuzzy,chinook,spawner,150.42000000000002,0,0,0,0.315,0.312,0.005,NA,NA,NA
2060,Riffle,fuzzy,chinook,spawner,23.95,0,0,0,0.3,0.305,0.007,NA,NA,NA
2060,Transition,fuzzy,chinook,spawner,596.95,0,0,0,0.315,0.314,0.011,NA,NA,NA
2060,Bank,fuzzy,steelhead,spawner,914.1020000000001,0,0,0,0.093,0.104,0.027,NA,NA,NA
2060,Glide-Run,fuzzy,steelhead,spawner,4123.993,0,0,0,0.203,0.188,0.044,NA,NA,NA
2060,Margin Attached Bar,fuzzy,steelhead,spawner,1128.627,0,0,0,0.134,0.124,0.024,NA,NA,NA
2060,Pocket Pool,fuzzy,steelhead,spawner,20.36,0,0,0,0.232,0.222,0.025,NA,NA,NA
2060,Pool,fuzzy,steelhead,spawner,150.42000000000002,0,0,0,0.23,0.21,0.037,NA,NA,NA
2060,Riffle,fuzzy,steelhead,spawner,23.95,0,0,0,0.232,0.216,0.034,NA,NA,NA
2060,Transition,fuzzy,steelhead,spawner,596.95,0,0,0,0.14,0.139,0.012,NA,NA,NA
2060,Bank,fuzzy,chinook,juvenile,914.1020000000001,199.42000000000002,234,234,0.254,0.283,0.206,0.53,0.523,0.062
2060,Glide-Run,fuzzy,chinook,juvenile,4123.993,802.973,342,342,0.261,0.263,0.137,0.458,0.469,0.051
2060,Margin Attached Bar,fuzzy,chinook,juvenile,1128.627,719.737,707,707,0.467,0.4,0.171,0.508,0.507,0.053
2060,Pocket Pool,fuzzy,chinook,juvenile,20.36,NA,0,0,0.078,0.128,0.08,NA,NA,NA
2060,Pool,fuzzy,chinook,juvenile,150.42000000000002,3.08,1,1,0.206,0.21,0.085,0.441,0.456,0.046
2060,Riffle,fuzzy,chinook,juvenile,23.95,1.63,0,0,0.078,0.149,0.116,0.446,0.449,0.031
2060,Transition,fuzzy,chinook,juvenile,596.95,475.25,530,530,0.487,0.473,0.088,0.509,0.507,0.056
2061,Bank,nrei,steelhead,juvenile,190.59,7.28,19,19,-14.354,-2.708,47.903,50.625,48.894,25.553
