visit.id,UnitForm,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
2205,Bowl Transition,fuzzy,chinook,juvenile,59.92,11.15,2,2,0.207,0.241,0.158,0.48,0.493,0.069
2205,Mound,fuzzy,chinook,juvenile,111.8,NA,0,0,0.078,0.078,0,NA,NA,NA
2205,Mound Transition,fuzzy,chinook,juvenile,44.230000000000004,0,0,0,0.078,0.078,0,NA,NA,NA
2205,Plane,fuzzy,chinook,juvenile,109.35000000000001,1.02,0,0,0.078,0.098,0.07,0.496,0.523,0.101
2205,Saddle,fuzzy,chinook,juvenile,22.33,2.65,0,0,0.148,0.2,0.141,0.457,0.477,0.065
2205,Trough,fuzzy,chinook,juvenile,104.93,11.59,2,2,0.119,0.199,0.15,0.478,0.504,0.089
2205,Wall,fuzzy,chinook,juvenile,57.81,2,3,3,0.078,0.19,0.203,0.575,0.597,0.14
2262,Bowl,nrei,steelhead,juvenile,336.58,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Bowl Transition,nrei,steelhead,juvenile,182.9,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Mound,nrei,steelhead,juvenile,848.39,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Mound Transition,nrei,steelhead,juvenile,298.83,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Plane,nrei,steelhead,juvenile,523.01,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Saddle,nrei,steelhead,juvenile,409.41,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Trough,nrei,steelhead,juvenile,489.16,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Wall,nrei,steelhead,juvenile,242.04,NA,0,0,NA,NA,NA,NA,NA,NA
2262,Bowl,fuzzy,chinook,spawner,336.58,55.28,0,0,0.3,0.352,0.133,0.619,0.618,0.133
2262,Bowl Transition,fuzzy,chinook,spawner,182.9,7.92,0,0,0.3,0.31,0.075,0.557,0.585,0.153
2262,Mound,fuzzy,chinook,spawner,848.39,86.889,0,0,0.334,0.346,0.209,0.549,0.557,0.117
2262,Mound Transition,fuzzy,chinook,spawner,298.83,104.17,0,0,0.406,0.407,0.198,0.556,0.567,0.113
2262,Plane,fuzzy,chinook,spawner,523.01,202.87,2,2,0.358,0.427,0.18,0.578,0.593,0.122
2262,Saddle,fuzzy,chinook,spawner,409.41,60.26,0,0,0.3,0.337,0.098,0.534,0.542,0.097
2262,Trough,fuzzy,chinook,spawner,489.16,90.23,3,3,0.3,0.357,0.149,0.585,0.607,0.136
2262,Wall,fuzzy,chinook,spawner,242.04,85.011,10,10,0.483,0.464,0.231,0.626,0.626,0.13
2262,Bowl,fuzzy,steelhead,spawner,336.58,55,1,1,0.3,0.347,0.136,0.61,0.616,0.135
2262,Bowl Transition,fuzzy,steelhead,spawner,182.9,7.87,0,0,0.3,0.305,0.076,0.55,0.584,0.154
2262,Mound,fuzzy,steelhead,spawner,848.39,86.339,0,0,0.333,0.343,0.214,0.547,0.56,0.12
2262,Mound Transition,fuzzy,steelhead,spawner,298.83,103.07,2,2,0.402,0.404,0.199,0.55,0.567,0.115
2262,Plane,fuzzy,steelhead,spawner,523.01,201.51,6,6,0.356,0.424,0.182,0.576,0.592,0.123
2262,Saddle,fuzzy,steelhead,spawner,409.41,59.97,0,0,0.3,0.335,0.099,0.534,0.542,0.097
2262,Trough,fuzzy,steelhead,spawner,489.16,88.91,2,2,0.3,0.352,0.149,0.577,0.605,0.137
2262,Wall,fuzzy,steelhead,spawner,242.04,84.901,10,10,0.482,0.458,0.239,0.633,0.626,0.13
2262,Bowl,fuzzy,chinook,juvenile,336.58,33.94,75,75,0.078,0.151,0.197,0.719,0.7,0.165
2262,Bowl Transition,fuzzy,chinook,juvenile,182.9,2.11,2,2,0.078,0.086,0.061,0.581,0.608,0.133
2262,Mound,fuzzy,chinook,juvenile,848.39,78.57,23,23,0.241,0.301,0.225,0.544,0.562,0.112
2262,Mound Transition,fuzzy,chinook,juvenile,298.83,61.46,30,30,0.217,0.283,0.213,0.527,0.561,0.124
2262,Plane,fuzzy,chinook,juvenile,523.01,82.809,79,79,0.084,0.208,0.212,0.574,0.602,0.149
2262,Saddle,fuzzy,chinook,juvenile,409.41,4.21,0,0,0.078,0.091,0.058,0.48,0.512,0.099
2262,Trough,fuzzy,chinook,juvenile,489.16,38.78,54,54,0.078,0.143,0.179,0.66,0.674,0.168
2262,Wall,fuzzy,chinook,juvenile,242.04,88.081,133,133,0.518,0.469,0.267,0.66,0.653,0.134
2265,Bowl,nrei,steelhead,juvenile,357.89,12.43,60,60,-250.41,-244.087,173.92,38.883,10.254,74.056
2265,Bowl Transition,nrei,steelhead,juvenile,613.53,6.86,33,33,-306.182,-343.317,264.709,37.408,20.386,59.813
2265,Mound,nrei,steelhead,juvenile,1187.64,6.7700000000000005,14,14,-10.637,-6.05,26.565,21.667,25.749,18.337
2265,Mound Transition,nrei,steelhead,juvenile,423.37,27.43,58,58,23.156,16.428,51.604,38.96,38.61,21.838
2265,Plane,nrei,steelhead,juvenile,996.27,108.21,276,276,15.719,-40.951,125.256,49.244,43.206,37.564
2265,Saddle,nrei,steelhead,juvenile,503.23,1.9300000000000002,8,8,-229.932,-247.37,158.722,24.055,21.407,37.842
2265,Trough,nrei,steelhead,juvenile,1029.49,47.5,161,161,-206.87,-228.358,228.725,44.846,32.941,53.037
2265,Wall,nrei,steelhead,juvenile,530.1899999999999,16.94,32,32,15.264,15.599,48.176,51.166,49.16,25.605
2265,Bowl,fuzzy,chinook,spawner,357.89,NA,0,0,NA,NA,NA,NA,NA,NA
2265,Bowl Transition,fuzzy,chinook,spawner,613.53,NA,0,0,NA,NA,NA,NA,NA,NA
2265,Mound,fuzzy,chinook,spawner,1187.64,NA,0,0,0.174,0.176,0.006,NA,NA,NA
2265,Mound Transition,fuzzy,chinook,spawner,423.37,0.77,0,0,0.118,0.23,0.197,0.651,0.599,0.079
2265,Plane,fuzzy,chinook,spawner,996.27,0.58,0,0,0.078,0.162,0.114,0.514,0.519,0.073
2265,Saddle,fuzzy,chinook,spawner,503.23,0,0,0,0.078,0.08,0.022,NA,NA,NA
2265,Trough,fuzzy,chinook,spawner,1029.49,NA,0,0,0.078,0.084,0.031,NA,NA,NA
2265,Wall,fuzzy,chinook,spawner,530.1899999999999,4.64,0,0,0.393,0.391,0.241,0.629,0.615,0.093
2265,Bowl,fuzzy,steelhead,spawner,357.89,NA,0,0,NA,NA,NA,NA,NA,NA
2265,Bowl Transition,fuzzy,steelhead,spawner,613.53,NA,0,0,NA,NA,NA,NA,NA,NA
2265,Mound,fuzzy,steelhead,spawner,1187.64,NA,0,0,0.078,0.082,0.014,NA,NA,NA
2265,Mound Transition,fuzzy,steelhead,spawner,423.37,0.77,0,0,0.078,0.212,0.203,0.651,0.599,0.079
2265,Plane,fuzzy,steelhead,spawner,996.27,0.58,0,0,0.078,0.118,0.11,0.514,0.519,0.073
2265,Saddle,fuzzy,steelhead,spawner,503.23,0,0,0,0.078,0.08,0.022,NA,NA,NA
2265,Trough,fuzzy,steelhead,spawner,1029.49,NA,0,0,0.078,0.078,0,NA,NA,NA
2265,Wall,fuzzy,steelhead,spawner,530.1899999999999,4.64,0,0,0.393,0.385,0.248,0.629,0.615,0.093
2265,Mound,fuzzy,chinook,juvenile,1187.64,NA,0,0,0.078,0.087,0.023,NA,NA,NA
2265,Mound Transition,fuzzy,chinook,juvenile,423.37,3.05,3,3,0.66,0.522,0.266,0.681,0.677,0.084
2265,Plane,fuzzy,chinook,juvenile,996.27,3.31,0,0,0.078,0.252,0.245,0.653,0.613,0.094
2265,Saddle,fuzzy,chinook,juvenile,503.23,0.19,0,0,0.078,0.147,0.151,0.523,0.54,0.073
2265,Trough,fuzzy,chinook,juvenile,1029.49,NA,0,0,0.078,0.078,0,NA,NA,NA
2265,Wall,fuzzy,chinook,juvenile,530.1899999999999,6.3,10,10,0.597,0.508,0.258,0.689,0.668,0.118
2271,Bowl,nrei,steelhead,juvenile,9.33,2.4899999999999998,5,5,-8.44,-75.238,151.466,35.436,28.984,37.204
2271,Bowl Transition,nrei,steelhead,juvenile,114.77,6.03,26,26,-149.738,-176.756,220.461,14.408,4.633,53.749
2271,Mound,nrei,steelhead,juvenile,169.23,0.63,1,1,-31.571,-42.456,66.631,15.475,14.503,26.542
2271,Mound Transition,nrei,steelhead,juvenile,47.82,0.16999999999999998,0,0,-35.982,-52.734,64.918,26.417,27.127,17.269
2271,Plane,nrei,steelhead,juvenile,126.38,1.27,4,4,-41.76,-74.478,78.103,19.625,14.88,42.798
2271,Saddle,nrei,steelhead,juvenile,0.94,0.09,1,1,-38.461,-80.995,81.657,6.072,3.975,16.293
2271,Trough,nrei,steelhead,juvenile,139.26,5.76,17,17,-38.504,-76.14,97.28,15.425,11.971,42.643
2271,Wall,nrei,steelhead,juvenile,48.81,0.45,0,0,-36.261,-49.435,72.095,12.376,13.149,14.94
2271,Bowl,fuzzy,chinook,spawner,9.33,3.8600000000000003,0,0,0.572,0.527,0.189,0.652,0.639,0.112
2271,Bowl Transition,fuzzy,chinook,spawner,114.77,11.01,0,0,0.238,0.254,0.145,0.496,0.516,0.094
2271,Mound,fuzzy,chinook,spawner,169.23,0.6100000000000001,0,0,0.078,0.109,0.096,0.514,0.52,0.073
2271,Mound Transition,fuzzy,chinook,spawner,47.82,0.29,0,0,0.078,0.103,0.083,0.532,0.567,0.139
2271,Plane,fuzzy,chinook,spawner,126.38,2.08,0,0,0.078,0.124,0.102,0.518,0.543,0.121
2271,Saddle,fuzzy,chinook,spawner,0.94,0.47,0,0,0.4,0.379,0.123,0.468,0.475,0.055
2271,Trough,fuzzy,chinook,spawner,139.26,8.459999999999999,0,0,0.093,0.187,0.149,0.508,0.526,0.112
2271,Wall,fuzzy,chinook,spawner,48.81,1.22,0,0,0.078,0.152,0.134,0.519,0.541,0.101
2271,Bowl,fuzzy,steelhead,spawner,9.33,3.8600000000000003,0,0,0.572,0.527,0.189,0.652,0.639,0.112
2271,Bowl Transition,fuzzy,steelhead,spawner,114.77,11.15,0,0,0.207,0.232,0.156,0.493,0.516,0.093
2271,Mound,fuzzy,steelhead,spawner,169.23,0.6100000000000001,0,0,0.078,0.108,0.096,0.514,0.52,0.073
2271,Mound Transition,fuzzy,steelhead,spawner,47.82,0.29,0,0,0.078,0.103,0.083,0.532,0.567,0.139
2271,Plane,fuzzy,steelhead,spawner,126.38,2.08,0,0,0.078,0.121,0.101,0.518,0.543,0.121
2271,Saddle,fuzzy,steelhead,spawner,0.94,0.47,0,0,0.4,0.379,0.123,0.468,0.475,0.055
2271,Trough,fuzzy,steelhead,spawner,139.26,8.62,0,0,0.078,0.181,0.15,0.505,0.524,0.112
2271,Wall,fuzzy,steelhead,spawner,48.81,1.23,0,0,0.078,0.13,0.132,0.519,0.54,0.101
2271,Bowl,fuzzy,chinook,juvenile,9.33,1.57,2,2,0.088,0.283,0.268,0.691,0.683,0.137
2271,Bowl Transition,fuzzy,chinook,juvenile,114.77,4.47,0,0,0.078,0.131,0.122,0.493,0.516,0.093
2271,Mound,fuzzy,chinook,juvenile,169.23,0.36000000000000004,3,3,0.078,0.104,0.095,0.617,0.624,0.117
2271,Mound Transition,fuzzy,chinook,juvenile,47.82,0.19,1,1,0.078,0.095,0.066,0.526,0.524,0.058
2271,Plane,fuzzy,chinook,juvenile,126.38,1.03,2,2,0.078,0.094,0.07,0.586,0.585,0.113
2271,Saddle,fuzzy,chinook,juvenile,0.94,0,0,0,0.087,0.14,0.09,NA,NA,NA
2271,Trough,fuzzy,chinook,juvenile,139.26,2.9899999999999998,0,0,0.078,0.121,0.104,0.478,0.53,0.119
2271,Wall,fuzzy,chinook,juvenile,48.81,1.4200000000000002,3,3,0.078,0.136,0.145,0.543,0.565,0.107
2288,Bowl,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Bowl Transition,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound Transition,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Plane,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Saddle,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Trough,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Wall,nrei,steelhead,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Bowl,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Bowl Transition,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound Transition,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Plane,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Saddle,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Trough,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Wall,fuzzy,chinook,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Bowl,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Bowl Transition,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound Transition,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Plane,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Saddle,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Trough,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Wall,fuzzy,steelhead,spawner,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Bowl,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Bowl Transition,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Mound Transition,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Plane,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Saddle,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Trough,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2288,Wall,fuzzy,chinook,juvenile,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2338,Bowl,nrei,steelhead,juvenile,47.980000000000004,40.17,29,29,25.978,24.845,21.541,29.956,32.016,15.967
2338,Bowl Transition,nrei,steelhead,juvenile,32.35,17.16,9,9,5.893,1.205,28.205,14.557,16.119,12.157
2338,Mound,nrei,steelhead,juvenile,87,NA,0,0,-33.417,-36.018,13.448,NA,NA,NA
2338,Mound Transition,nrei,steelhead,juvenile,41.51,NA,0,0,-32.381,-32.863,9.961,NA,NA,NA
2338,Plane,nrei,steelhead,juvenile,90.71,0.58,0,0,-26.077,-24.745,12.026,7.542,6.828,10.961
2338,Saddle,nrei,steelhead,juvenile,21.43,6.59,2,2,-4.82,-5.407,17.781,13.371,13.571,7.88
2338,Trough,nrei,steelhead,juvenile,87.93,18.93,7,7,-7.51,-8.573,20.747,11.092,11.705,10.126
2338,Wall,nrei,steelhead,juvenile,64.98,NA,0,0,-32.638,-31.929,7.567,NA,NA,NA
2338,Bowl,fuzzy,chinook,spawner,47.980000000000004,17.28,0,0,0.285,0.303,0.23,0.584,0.576,0.088
2338,Bowl Transition,fuzzy,chinook,spawner,32.35,9.68,0,0,0.301,0.284,0.162,0.455,0.473,0.065
2338,Mound,fuzzy,chinook,spawner,87,NA,0,0,0.078,0.08,0.015,NA,NA,NA
2338,Mound Transition,fuzzy,chinook,spawner,41.51,NA,0,0,0.078,0.08,0.017,NA,NA,NA
2338,Plane,fuzzy,chinook,spawner,90.71,0.38,0,0,0.078,0.092,0.05,0.439,0.442,0.027
2338,Saddle,fuzzy,chinook,spawner,21.43,4.64,0,0,0.203,0.256,0.164,0.493,0.504,0.071
2338,Trough,fuzzy,chinook,spawner,87.93,11.19,0,0,0.088,0.192,0.146,0.471,0.481,0.058
2338,Wall,fuzzy,chinook,spawner,64.98,NA,0,0,0.078,0.087,0.033,NA,NA,NA
2338,Bowl,fuzzy,steelhead,spawner,47.980000000000004,17.28,0,0,0.285,0.303,0.23,0.584,0.577,0.087
2338,Bowl Transition,fuzzy,steelhead,spawner,32.35,10.34,0,0,0.301,0.289,0.171,0.48,0.489,0.063
2338,Mound,fuzzy,steelhead,spawner,87,NA,0,0,0.078,0.08,0.015,NA,NA,NA
2338,Mound Transition,fuzzy,steelhead,spawner,41.51,NA,0,0,0.078,0.078,0.007,NA,NA,NA
2338,Plane,fuzzy,steelhead,spawner,90.71,0.38,0,0,0.078,0.087,0.045,0.439,0.442,0.027
2338,Saddle,fuzzy,steelhead,spawner,21.43,5.02,0,0,0.084,0.23,0.184,0.506,0.509,0.067
2338,Trough,fuzzy,steelhead,spawner,87.93,11.27,0,0,0.078,0.188,0.148,0.471,0.481,0.058
2338,Wall,fuzzy,steelhead,spawner,64.98,NA,0,0,0.078,0.079,0.009,NA,NA,NA
2338,Bowl,fuzzy,chinook,juvenile,47.980000000000004,46.64,81,81,0.725,0.701,0.14,0.729,0.711,0.129
2338,Bowl Transition,fuzzy,chinook,juvenile,32.35,12.07,2,2,0.347,0.326,0.178,0.472,0.506,0.098
2338,Mound,fuzzy,chinook,juvenile,87,0.07,0,0,0.078,0.103,0.079,0.449,0.462,0.039
2338,Mound Transition,fuzzy,chinook,juvenile,41.51,0.26,0,0,0.078,0.092,0.069,0.48,0.494,0.058
2338,Plane,fuzzy,chinook,juvenile,90.71,3.93,0,0,0.078,0.119,0.119,0.561,0.556,0.088
2338,Saddle,fuzzy,chinook,juvenile,21.43,6.52,2,2,0.253,0.29,0.214,0.533,0.562,0.118
2338,Trough,fuzzy,chinook,juvenile,87.93,18.4,7,7,0.184,0.245,0.193,0.529,0.556,0.117
2338,Wall,fuzzy,chinook,juvenile,64.98,0.43,0,0,0.078,0.129,0.143,0.55,0.567,0.069
2435,Bowl,nrei,steelhead,juvenile,103.66,39.7,26,26,4.294,4.224,18.377,18.885,21.452,12.997
2435,Bowl Transition,nrei,steelhead,juvenile,55.03,14.85,11,11,-5.294,-6.703,16.224,8.146,8.744,10.313
2435,Mound,nrei,steelhead,juvenile,168.5,NA,0,0,-35.777,-35.675,0.975,NA,NA,NA
2435,Mound Transition,nrei,steelhead,juvenile,74.99,NA,0,0,-34.791,-33.925,2.665,NA,NA,NA
2435,Plane,nrei,steelhead,juvenile,177.25,0.02,0,0,-28.981,-26.936,8.163,0.319,0.319,0.093
2435,Saddle,nrei,steelhead,juvenile,20.520000000000003,0.18,0,0,-16.772,-17.566,10.392,2.745,1.688,9.082
2435,Trough,nrei,steelhead,juvenile,176.83,7.2700000000000005,5,5,-17.536,-17.258,11.481,4.487,5.734,5.99
2435,Wall,nrei,steelhead,juvenile,99.59,NA,0,0,-35.271,-33.524,4.913,NA,NA,NA
2435,Bowl,fuzzy,chinook,spawner,103.66,16.79,0,0,0.214,0.237,0.157,0.493,0.504,0.075
2435,Bowl Transition,fuzzy,chinook,spawner,55.03,5.42,0,0,0.219,0.226,0.126,0.435,0.443,0.034
2435,Mound,fuzzy,chinook,spawner,168.5,NA,0,0,0.078,0.079,0.011,NA,NA,NA
2435,Mound Transition,fuzzy,chinook,spawner,74.99,NA,0,0,0.078,0.085,0.03,NA,NA,NA
2435,Plane,fuzzy,chinook,spawner,177.25,0.02,0,0,0.078,0.085,0.03,0.441,0.441,0.004
2435,Saddle,fuzzy,chinook,spawner,20.520000000000003,0.34,0,0,0.078,0.129,0.088,0.425,0.425,0.016
2435,Trough,fuzzy,chinook,spawner,176.83,1.86,0,0,0.078,0.12,0.079,0.472,0.476,0.054
2435,Wall,fuzzy,chinook,spawner,99.59,NA,0,0,0.078,0.078,0,NA,NA,NA
2435,Bowl,fuzzy,steelhead,spawner,103.66,16.79,0,0,0.214,0.237,0.157,0.493,0.504,0.075
2435,Bowl Transition,fuzzy,steelhead,spawner,55.03,5.42,0,0,0.209,0.218,0.13,0.435,0.443,0.034
2435,Mound,fuzzy,steelhead,spawner,168.5,NA,0,0,0.078,0.078,0,NA,NA,NA
2435,Mound Transition,fuzzy,steelhead,spawner,74.99,NA,0,0,0.078,0.078,0,NA,NA,NA
2435,Plane,fuzzy,steelhead,spawner,177.25,0.02,0,0,0.078,0.08,0.015,0.441,0.441,0.004
2435,Saddle,fuzzy,steelhead,spawner,20.520000000000003,0.34,0,0,0.078,0.129,0.088,0.425,0.425,0.016
2435,Trough,fuzzy,steelhead,spawner,176.83,1.86,0,0,0.078,0.113,0.076,0.472,0.476,0.054
2435,Wall,fuzzy,steelhead,spawner,99.59,NA,0,0,0.078,0.078,0,NA,NA,NA
2435,Bowl,fuzzy,chinook,juvenile,103.66,90.93,120,120,0.632,0.595,0.146,0.658,0.63,0.113
2435,Bowl Transition,fuzzy,chinook,juvenile,55.03,7.18,0,0,0.211,0.226,0.141,0.466,0.476,0.059
2435,Mound,fuzzy,chinook,juvenile,168.5,NA,0,0,0.078,0.078,0,NA,NA,NA
2435,Mound Transition,fuzzy,chinook,juvenile,74.99,0.01,0,0,0.078,0.088,0.046,0.42,0.42,0
2435,Plane,fuzzy,chinook,juvenile,177.25,2.78,0,0,0.078,0.096,0.074,0.492,0.493,0.059
2435,Saddle,fuzzy,chinook,juvenile,20.520000000000003,0.19,0,0,0.078,0.121,0.076,0.44,0.46,0.044
2435,Trough,fuzzy,chinook,juvenile,176.83,19.85,0,0,0.078,0.173,0.157,0.514,0.525,0.082
2435,Wall,fuzzy,chinook,juvenile,99.59,0.09,0,0,0.078,0.092,0.062,0.444,0.483,0.082
2441,Bowl,nrei,steelhead,juvenile,733.64,0,0,0,-28.134,-27.732,3.691,NA,NA,NA
2441,Bowl Transition,nrei,steelhead,juvenile,151.16,0,0,0,-29.278,-28.514,6.072,NA,NA,NA
2441,Mound,nrei,steelhead,juvenile,1105.107,0,0,0,-35.02,-35.019,1.077,NA,NA,NA
2441,Mound Transition,nrei,steelhead,juvenile,425.961,0,0,0,-34.6,-34.516,1.885,NA,NA,NA
2441,Plane,nrei,steelhead,juvenile,868.274,0,0,0,-35.123,-34.443,2.896,NA,NA,NA
2441,Saddle,nrei,steelhead,juvenile,383.46999999999997,0,0,0,-29.883,-28.979,5.85,NA,NA,NA
2441,Trough,nrei,steelhead,juvenile,1005.85,0,0,0,-32.168,-31.815,3.385,NA,NA,NA
2441,Wall,nrei,steelhead,juvenile,652.482,0,0,0,-35.559,-35.09,1.963,NA,NA,NA
2441,Bowl,fuzzy,chinook,spawner,733.64,0.5800000000000001,0,0,0.078,0.089,0.039,0.459,0.469,0.06
2441,Bowl Transition,fuzzy,chinook,spawner,151.16,0,0,0,0.078,0.078,0.005,NA,NA,NA
2441,Mound,fuzzy,chinook,spawner,1105.107,NA,0,0,0.078,0.078,0,NA,NA,NA
2441,Mound Transition,fuzzy,chinook,spawner,425.961,NA,0,0,0.078,0.078,0.009,NA,NA,NA
2441,Plane,fuzzy,chinook,spawner,868.274,NA,0,0,0.078,0.097,0.051,NA,NA,NA
2441,Saddle,fuzzy,chinook,spawner,383.46999999999997,0,0,0,0.078,0.085,0.024,NA,NA,NA
2441,Trough,fuzzy,chinook,spawner,1005.85,0,0,0,0.078,0.104,0.057,NA,NA,NA
2441,Wall,fuzzy,chinook,spawner,652.482,NA,0,0,0.078,0.08,0.019,NA,NA,NA
2441,Bowl,fuzzy,steelhead,spawner,733.64,0.5800000000000001,0,0,0.078,0.089,0.039,0.459,0.469,0.06
2441,Bowl Transition,fuzzy,steelhead,spawner,151.16,0,0,0,0.078,0.078,0.005,NA,NA,NA
2441,Mound,fuzzy,steelhead,spawner,1105.107,NA,0,0,0.078,0.078,0,NA,NA,NA
2441,Mound Transition,fuzzy,steelhead,spawner,425.961,NA,0,0,0.078,0.078,0,NA,NA,NA
2441,Plane,fuzzy,steelhead,spawner,868.274,NA,0,0,0.078,0.078,0,NA,NA,NA
2441,Saddle,fuzzy,steelhead,spawner,383.46999999999997,0,0,0,0.078,0.085,0.024,NA,NA,NA
2441,Trough,fuzzy,steelhead,spawner,1005.85,0,0,0,0.078,0.081,0.018,NA,NA,NA
2441,Wall,fuzzy,steelhead,spawner,652.482,NA,0,0,0.078,0.079,0.015,NA,NA,NA
2441,Bowl,fuzzy,chinook,juvenile,733.64,453.78,648,648,0.674,0.625,0.221,0.687,0.707,0.11
2441,Bowl Transition,fuzzy,chinook,juvenile,151.16,11.88,0,0,0.078,0.168,0.179,0.546,0.545,0.076
2441,Mound,fuzzy,chinook,juvenile,1105.107,4,2,2,0.398,0.393,0.269,0.669,0.647,0.075
2441,Mound Transition,fuzzy,chinook,juvenile,425.961,7.83,2,2,0.078,0.294,0.252,0.647,0.596,0.098
2441,Plane,fuzzy,chinook,juvenile,868.274,25.531,3,3,0.078,0.222,0.232,0.65,0.609,0.088
2441,Saddle,fuzzy,chinook,juvenile,383.46999999999997,8.89,0,0,0.078,0.132,0.127,0.486,0.493,0.06
2441,Trough,fuzzy,chinook,juvenile,1005.85,108.59,60,60,0.078,0.201,0.223,0.653,0.625,0.106
2441,Wall,fuzzy,chinook,juvenile,652.482,42.97,30,30,0.53,0.436,0.258,0.656,0.628,0.094
2447,Bowl,nrei,steelhead,juvenile,1427.06,174.81,931,931,-66.94,-90.286,161.604,51.114,46.104,32.431
2447,Bowl Transition,nrei,steelhead,juvenile,645.29,33.99,112,112,-227.011,-228.707,188.711,56.859,52.561,29.955
2447,Mound,nrei,steelhead,juvenile,2251.95,103.22,177,177,47.424,34.114,49.497,61.631,56.541,24.997
2447,Mound Transition,nrei,steelhead,juvenile,838.62,132.9,285,285,49.586,13.877,88.668,56.659,53.218,22.806
2447,Plane,nrei,steelhead,juvenile,1820.68,339.55,1013,1013,41.655,-3.7,104.64,51.176,47.149,25.293
2447,Saddle,nrei,steelhead,juvenile,1010.2700000000001,150.38,398,398,33.793,-36.385,125.532,49.592,45.467,20.109
2447,Trough,nrei,steelhead,juvenile,2130.53,253.64,926,926,-68.671,-93.529,154.56,54.735,47.786,31.969
2447,Wall,nrei,steelhead,juvenile,997.85,71.532,175,175,33.385,-4.115,102.757,59.668,56.313,25.486
2447,Bowl,fuzzy,chinook,spawner,1427.06,902.81,35,35,0.502,0.498,0.163,0.585,0.591,0.114
2447,Bowl Transition,fuzzy,chinook,spawner,645.29,147.85899999999998,0,0,0.3,0.356,0.106,0.515,0.516,0.071
2447,Mound,fuzzy,chinook,spawner,2251.95,301.452,12,12,0.366,0.377,0.192,0.52,0.555,0.114
2447,Mound Transition,fuzzy,chinook,spawner,838.62,386.491,6,6,0.435,0.421,0.149,0.521,0.535,0.088
2447,Plane,fuzzy,chinook,spawner,1820.68,1334.26,19,19,0.52,0.497,0.128,0.537,0.552,0.081
2447,Saddle,fuzzy,chinook,spawner,1010.2700000000001,521.568,9,9,0.476,0.437,0.158,0.535,0.564,0.096
