,GU,GUKey,UnitID,Channel,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,OnThalweg,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,visit
2335,Glide-Run,GR,13,NA,166.2000079,0.269318083,Elongated,Margin Detached,1.851020545,Longitudinal,1.047035064,1.06014367,4.014388345,104.7898964,2.589616293,45.45847641,17.55413593,0.349948148,Main,"Main, Split",0,NA,10.43998603,NA,0.189999998,2141
2336,Glide-Run,GR,14,NA,150.0000071,0.289964395,Elongated,Margin Detached,-9.785971497,Longitudinal,0.966590386,0.984321544,3.826253696,73.41981306,2.294277026,34.74297421,15.14332132,0.310037436,Main,"Main, Split",1,NA,13.21992918,7.649999753,0.189999998,2141
2337,Glide-Run,GR,15,NA,206.4000098,0.226966618,Elongated,Margin Detached,-7.902281684,Longitudinal,0.981632673,1.011298054,4.985875731,90.35028745,2.060914852,50.93854794,24.7164738,0.278502007,Main,"Cut-off, Main",0,NA,16.95995581,1.72,0.079999998,2141
2338,Margin Attached Bar,Br,16,NA,31.20000149,0.404614706,Elongated,Margin Attached,10.93152577,Longitudinal,0.962682873,0.906242256,7.402336064,3.36E-05,1.25400616,9.75274409,7.777269685,0.169460292,None,None,NA,NA,NA,NA,NA,2141
2339,Margin Attached Bar,Br,27,NA,128.0000061,0.270017214,Elongated,Margin Attached,-1.199414746,Longitudinal,0.897682886,0.855332556,7.041291129,4.25E-06,1.92079181,33.54346149,17.46335096,0.259566461,Main,Cut-off,NA,NA,NA,NA,NA,2141
2340,Margin Attached Bar,Br,29,NA,23.60000112,0.505661228,Elongated,Margin Attached,7.66254507,Longitudinal,1.69301774,1.488293744,7.544326465,0.050030936,1.430512066,7.123324027,4.979562352,0.193312441,None,None,0,NA,0,NA,0.079999998,2141
2341,Mid Channel Bar,Bc,31,NA,10.20000048,0.520580637,Elongated,Mid Channel,-11.53737106,Longitudinal,0.601819727,0.646304264,3.130234887,0.380132932,0.752443001,3.535151833,4.698232066,0.101681487,None,None,NA,NA,NA,NA,NA,2141
2342,Mid Channel Bar,Bc,33,NA,5.400000254,0.806137805,NA,Mid Channel,62.35126219,Diagonal,0.838592834,0.779481822,1.749456405,3.44E-06,0.830081912,1.626345675,1.959259262,0.112173231,None,None,NA,NA,NA,NA,NA,2141
2343,Mid Channel Bar,Bc,34,NA,2.690470484,0.754051914,NA,Mid Channel,78.10041568,Transverse,1.133652329,1.176743686,2.641218868,0.423774701,0.443658734,0.993475194,2.239277891,0.059953883,None,None,NA,NA,NA,NA,NA,2141
2344,Pocket Pool,Pk,35,NA,4.80000023,0.736149755,NA,Mid Channel,12.1275785,Longitudinal,0.715535927,0.663959441,4.965024156,1.030000098,0.662109108,1.555634993,2.349514564,0.089474204,Main,Split,0,NA,0,NA,0.079999998,2141
2345,Pocket Pool,Pk,36,NA,8.800000416,0.438130705,Elongated,Mid Channel,-13.59971246,Longitudinal,1.426236665,1.156854563,2.374737904,1.52000014,0.478707533,3.175216678,6.632894735,0.064690207,Main,Main,0,NA,1.260032536,NA,0.409999996,2141
2346,Pool,Po,37,NA,9.600000456,0.592100724,Elongated,Mid Channel,12.52900192,Longitudinal,0.687689396,0.9078094,5.798273657,0.389954148,0.916410993,3.328201336,3.631778058,0.123839323,Main,Main,0,NA,0,NA,0.239999995,2141
2347,Pool,Po,38,NA,9.200000437,0.756983834,NA,Mid Channel,-6.307370124,Longitudinal,0.764487883,0.822689561,2.251809513,3.460000326,1.247870253,2.772724424,2.221965319,0.168631115,Main,Split,0,NA,0,NA,0.270000011,2141
2348,Pool,Po,39,NA,15.60000074,0.459640265,Elongated,Mid Channel,2.198897302,Longitudinal,0.645208065,0.704980521,2.413087305,4.820000454,0.89430645,5.389651898,6.026627557,0.120852223,Main,Main,0,NA,0,NA,0.300000012,2141
2349,Pool,Po,40,NA,14.40000068,0.583642179,Elongated,Mid Channel,-23.90849919,Diagonal,0.748014748,0.824954564,3.213073406,6.820000653,1.350776933,5.048946633,3.737809338,0.182537423,Main,Main,0,NA,6.27002552,1.270000246,0.589999974,2141
2350,Pool,Po,41,NA,30.40000144,0.465882569,Elongated,Mid Channel,11.76320723,Longitudinal,0.48461728,0.541962134,3.417572083,19.56000186,1.826020567,10.71181903,5.866209405,0.246759536,Main,Main,0,NA,0,NA,0.079999998,2141
2351,Pool,Po,42,NA,11.60000055,0.79108374,NA,Mid Channel,17.35126219,Diagonal,0.692014345,0.810457889,4.456185955,6.370000601,1.769444528,3.600000171,2.034536892,0.239114125,Main,"Cut-off, Main",0,NA,0,NA,0.079999998,2141
2352,Pool,Po,43,NA,14.20000068,0.676031232,NA,Margin Detached,18.54807212,Diagonal,1.57029342,1.44978858,4.319932614,8.270000785,1.722916748,4.800000228,2.785973398,0.232826588,Main,Main,0,NA,6.98E-06,NA,0.209999993,2141
2353,Transition,Tr,44,NA,791.690508,0.151295184,Elongated,Channel Spanning,17.63779955,Diagonal,1.017546938,1.011641014,5.390713238,83.20656316,2.249696435,125.1365555,55.62375155,0.304013032,Main,"Cut-off, Main, Split",0,NA,0.570063944,1.41E-09,0.079999998,2141
2354,Bank,Bk,1,NA,74.60000354,0.151805806,Elongated,Margin Attached,-8.60574486,Longitudinal,3.009570883,2.9589152,31.33947106,4.170054908,0.49081993,27.11789081,55.25018272,0.076690614,None,None,0,NA,1.400073286,0.160026661,0.079999998,2145
2355,Bank,Bk,2,NA,129.2000061,0.116140002,Elongated,Margin Attached,10.97803052,Longitudinal,3.209128679,3.003577921,30.02727188,9.209966971,0.490063512,46.25931459,94.39452949,0.076572424,None,None,0,NA,0.29001326,0.030004682,0.079999998,2145
2356,Bank,Bk,4,NA,22.80000108,0.302110407,Elongated,Margin Attached,-0.264152741,Longitudinal,3.323935352,3.44599003,23.83507272,0.040002788,0.572359063,7.984499122,13.95015759,0.089431104,None,None,0,NA,0,NA,0.079999998,2145
2357,Bank,Bk,5,NA,140.6000067,0.116581178,Elongated,Margin Attached,6.487231739,Longitudinal,4.024619163,3.89397799,25.26042702,4.819987157,0.51378956,48.13255127,93.68145053,0.080279619,None,None,0,NA,0,NA,0.079999998,2145
2358,Bank,Bk,6,NA,51.60000245,0.28422509,Elongated,Margin Attached,-36.86956993,Diagonal,3.227054487,3.260168322,26.525772,1.229921461,0.727864316,11.47191944,15.76106863,0.113728799,None,None,0,NA,0,NA,0.079999998,2145
2359,Bank,Bk,7,NA,112.2000053,0.134952273,Elongated,Margin Attached,4.242568643,Longitudinal,3.625902842,3.68336858,26.42755706,3.910121516,0.573697943,40.10821805,69.91173414,0.089640304,None,None,0,NA,0,NA,0.079999998,2145
2360,Bank,Bk,8,NA,27.80000132,0.221453751,Elongated,Margin Attached,6.002778086,Longitudinal,2.437626363,2.545310593,29.9731715,1.260026704,0.379037548,9.840714654,25.96237418,0.059224617,None,None,0,NA,0,NA,0.079999998,2145
2361,Bank,Bk,9,NA,75.00000356,0.168429207,Elongated,Margin Attached,-6.808990826,Longitudinal,3.010169883,3.064341742,23.5534224,2.589985259,0.575789375,25.84278568,44.88235943,0.08996709,None,None,0,NA,0,NA,0.079999998,2145
2362,Bank,Bk,10,NA,166.0000079,0.114714308,Elongated,Margin Attached,-7.741045278,Longitudinal,3.443983506,3.413015643,28.16275385,15.2700169,0.612260365,59.23950907,96.7554205,0.095665682,None,None,0,NA,1.689956774,1.63E-06,0.079999998,2145
2363,Bank,Bk,11,NA,92.00000437,0.139193041,Elongated,Margin Attached,12.1742877,Longitudinal,3.438007579,3.387799965,33.9935577,8.809923892,0.477917184,31.40711809,65.71665378,0.07467456,None,None,1,1,3.009962016,0.859982378,0.079999998,2145
2364,Bank,Bk,12,NA,43.40000206,0.199012751,Elongated,Margin Attached,4.137516631,Longitudinal,2.826918767,2.674279206,29.85873489,3.599961758,0.475873335,15.29818999,32.14760915,0.074355209,None,None,1,NA,0.849986221,0.330002714,0.079999998,2145
2365,Cascade,Ca,13,NA,16.60000079,0.673599775,NA,Mid Channel,25.00484992,Diagonal,5.412724349,4.888874617,9.559806617,10.68997307,1.960000093,5.500000262,2.80612245,0.306250014,Main,Cut-off,0,NA,10.09994557,2.260015094,0.730000019,2145
2366,Cascade,Ca,14,NA,16.60000079,0.754794544,NA,Mid Channel,13.22072685,Longitudinal,4.888740515,4.481056646,9.493569192,10.86999896,2.205404732,4.928800993,2.234873682,0.344594489,Main,Main,0,NA,0,NA,0.180000007,2145
2367,Cascade,Ca,15,NA,40.20000191,0.550624688,Elongated,Margin Detached,-5.862961252,Longitudinal,5.631613142,5.30430023,7.204614355,19.48000183,2.153748233,9.044697776,4.199514891,0.336523161,"Main, Secondary","Cut-off, Main",0,NA,0,NA,0.219999999,2145
2368,Cascade,Ca,16,NA,30.40000145,0.623214901,NA,Mid Channel,8.893415801,Longitudinal,4.974180676,4.746267063,7.248864149,22.46000678,2.618669921,8.584511532,3.27819534,0.409167175,Main,Main,0,NA,0,NA,0.180000007,2145
2369,Cascade,Ca,17,NA,14.60000069,0.704295741,NA,Margin Detached,-12.42065781,Longitudinal,5.098723724,4.500920144,5.768630449,8.060000773,1.772014865,4.548495008,2.566849239,0.276877323,None,None,0,NA,6.519990266,4.629994506,0.920000017,2145
2370,Glide-Run,GR,18,NA,24.40000116,0.708765523,NA,Margin Attached,0.435099487,Longitudinal,1.684025931,1.92561199,6.849827554,8.009916284,2.520346775,6.388010447,2.534575999,0.393804184,Main,Main,0,NA,8.039912652,0.800000001,0.660000026,2145
2371,Glide-Run,GR,19,NA,32.60000155,0.610105268,NA,Mid Channel,3.478021322,Longitudinal,1.606761072,1.909432403,7.118486976,18.48000175,2.32434471,7.9506287,3.420589324,0.363178861,Main,Main,0,NA,0,NA,0.159999996,2145
2372,Glide-Run,GR,20,NA,35.40000168,0.608527658,NA,Margin Detached,5.128694191,Longitudinal,1.646214141,1.768962201,6.870835263,8.970029469,2.031497524,6.984995639,3.438348093,0.317421488,Main,Main,1,1,10.33001914,5.280026782,0.779999971,2145
2373,Margin Attached Bar,Br,21,NA,12.80000061,0.570476254,Elongated,Margin Attached,-39.89270904,Diagonal,3.33533325,3.024657442,11.24493364,0.050012409,1.036112694,4.053613496,3.912328766,0.161892608,None,None,NA,NA,NA,NA,NA,2145
2374,Margin Attached Bar,Br,22,NA,31.80000151,0.244664314,Elongated,Margin Attached,9.96893382,Longitudinal,5.09289459,4.445340693,15.06594221,1.069915776,0.592619186,12.60506052,21.27008509,0.092596748,None,None,0,NA,2.15E-06,NA,0.079999998,2145
2375,Margin Attached Bar,Br,23,NA,8.20000039,0.381878765,Elongated,Margin Attached,-5.426797274,Longitudinal,2.527009486,2.573924905,14.21600151,0.8699839,0.33673471,2.94000014,8.730909094,0.052614798,None,None,0,NA,0.379994343,0.269981527,0.079999998,2145
2376,Margin Attached Bar,Br,24,NA,21.80000104,0.336486289,Elongated,Margin Attached,-13.36263546,Longitudinal,2.111701277,2.406220807,8.340778078,2.689989077,0.683269134,7.683649445,11.24542156,0.106760802,None,None,0,NA,0.380009778,NA,0.079999998,2145
2377,Margin Attached Bar,Br,25,NA,21.60000103,0.319559119,Elongated,Margin Attached,9.511821441,Longitudinal,1.558002096,1.878759798,13.50764143,2.689960054,0.594723758,7.415208092,12.46832331,0.092925587,None,None,0,NA,0.060004401,2.10E-06,0.079999998,2145
2378,Margin Attached Bar,Br,26,NA,65.60000311,0.259927774,Elongated,Margin Attached,2.349813123,Longitudinal,4.008562132,3.98706037,11.25346393,1.140046686,1.171191034,22.07155084,18.84538918,0.182998599,None,None,0,NA,0,NA,0.079999998,2145
2379,Margin Attached Bar,Br,27,NA,162.2000077,0.203206411,Elongated,Margin Attached,5.361684689,Longitudinal,3.553550719,3.502533647,10.58697697,0.819989998,1.548014475,47.73211633,30.83441214,0.241877262,None,None,0,NA,0,NA,0.079999998,2145
2380,Margin Attached Bar,Br,28,NA,46.00000218,0.256127361,Elongated,Margin Attached,3.245913401,Longitudinal,3.396062808,3.263116945,12.31203922,5.619977702,0.816206436,15.84158204,19.40879334,0.127532256,None,None,0,NA,0,NA,0.079999998,2145
2381,Margin Attached Bar,Br,29,NA,14.8000007,0.423711379,Elongated,Margin Attached,-7.423534813,Longitudinal,2.363078139,2.913908136,10.13320518,2.199976085,0.677990652,4.808326342,7.092024546,0.105936039,None,None,0,NA,0,NA,0.079999998,2145
2382,Margin Attached Bar,Br,30,NA,7.80000037,0.766461346,NA,Margin Detached,-58.38369488,Diagonal,3.204001895,3.086387881,8.23483927,1.640000156,0.86987522,1.885328055,2.167354596,0.135918003,None,None,0,NA,0,NA,0.079999998,2145
2383,Margin Attached Bar,Br,31,NA,14.8000007,0.626307432,NA,Margin Attached,-5.525781529,Longitudinal,4.154117007,4.26113547,8.525769221,5.319973673,1.437783857,4.666904978,3.24590164,0.224653728,None,None,0,NA,0,NA,0.079999998,2145
2384,Margin Attached Bar,Br,32,NA,20.00000095,0.312989219,Elongated,Margin Attached,-3.594109092,Longitudinal,4.653809639,5.193126347,13.94045858,1.210006581,0.53714284,6.981383869,12.99725762,0.083928569,None,None,0,NA,0,NA,0.079999998,2145
2385,Margin Attached Bar,Br,33,NA,26.00000123,0.318815847,Elongated,Margin Attached,4.020598743,Longitudinal,2.899461268,3.09545351,12.42223886,2.589936706,0.718682084,9.00259066,12.52652719,0.112294076,None,None,0,NA,0,NA,0.079999998,2145
2386,Margin Attached Bar,Br,34,NA,42.40000201,0.338960447,Elongated,Margin Attached,14.61777658,Longitudinal,3.183677917,3.145376245,10.61385987,0.270026919,1.406737669,15.58926199,11.08185437,0.219802761,None,None,0,NA,0,NA,0.079999998,2145
2387,Margin Attached Bar,Br,35,NA,6.400000302,0.644069194,NA,Margin Attached,16.61235414,Diagonal,1.873494541,2.464102658,12.26990545,1.049985198,0.668094027,2.050609757,3.06934305,0.104389692,None,None,0,NA,0.499980335,0.069992803,0.694999993,2145
2388,Margin Attached Bar,Br,36,NA,44.2000021,0.458395366,Elongated,Margin Attached,-29.2437351,Diagonal,2.905183005,3.052826995,8.023384186,3.249993203,1.683333413,10.20000048,6.05940594,0.263020846,Main,Split,0,NA,0.74999945,NA,0.079999998,2145
2389,Margin Attached Bar,Br,37,NA,5.400000254,0.557109008,Elongated,Margin Detached,-5.335976985,Longitudinal,3.665302737,3.584178093,10.61423976,0.860000079,0.45786156,1.878297189,4.102325577,0.071540869,None,None,0,NA,0.819991063,NA,0.569999993,2145
2390,Margin Attached Bar,Br,38,NA,7.400000349,0.531706109,Elongated,Margin Detached,13.09897184,Longitudinal,1.8749968,2.55787215,9.392428279,1.269995572,0.549523011,2.474873851,4.503676468,0.08586297,None,None,0,NA,0.030006303,NA,0.079999998,2145
2391,Margin Attached Bar,Br,39,NA,20.00000095,0.3894525,Elongated,Margin Attached,11.72173923,Longitudinal,3.158664252,3.134624021,12.59416968,0.330014714,0.868362636,7.289581951,8.394628749,0.135681662,None,None,0,NA,0,NA,0.079999998,2145
2392,Margin Attached Bar,Br,40,NA,7.000000333,0.578754246,Elongated,Margin Attached,2.604164421,Longitudinal,3.844058083,3.642249857,12.46143985,0.639981296,0.658841489,2.504396254,3.801212121,0.102943983,None,None,0,NA,0,NA,0.079999998,2145
2393,Margin Attached Bar,Br,41,NA,13.00000062,0.374822812,Elongated,Margin Attached,9.251460032,Longitudinal,3.173423071,3.037274373,6.64037608,2.819986527,0.562745125,5.100000243,9.062717768,0.087928926,None,None,0,NA,0.439989111,0.409986048,0.079999998,2145
2394,Margin Attached Bar,Br,42,NA,10.4000005,0.517394715,Elongated,Margin Attached,-10.97497449,Longitudinal,1.908715289,2.264555348,12.43064166,1.399970079,0.808624621,3.846037105,4.756270097,0.126347597,None,None,0,NA,0,NA,0.079999998,2145
2395,Margin Attached Bar,Br,43,NA,18.40000087,0.413400275,Elongated,Margin Attached,-169.7517512,Longitudinal,5.002865972,4.719076101,11.77851179,3.309920341,0.806005898,6.004919404,7.450217693,0.125938422,None,None,0,NA,0,NA,0.079999998,2145
2396,Margin Attached Bar,Br,44,NA,9.000000428,0.365969865,Elongated,Margin Detached,-9.49059257,Longitudinal,4.33151371,3.72604627,11.90975118,0.999994683,0.341705204,3.248414402,9.506482092,0.053391438,None,None,0,NA,0,NA,0.079999998,2145
2397,Margin Attached Bar,Br,45,NA,4.800000228,0.679795085,NA,Margin Detached,-35.74853943,Diagonal,2.932944454,3.072665614,12.75395489,0.960000094,0.590280471,1.626345676,2.75520834,0.092231324,None,None,0,NA,0.960000094,0.169986393,0.709999979,2145
2398,Margin Attached Bar,Br,46,NA,11.20000053,0.398671324,Elongated,Margin Detached,2.595459798,Longitudinal,3.142198547,3.103704356,14.44002973,1.49001884,0.547350347,4.384760589,8.010884832,0.085523492,None,None,0,NA,0,NA,0.079999998,2145
2399,Margin Attached Bar,Br,47,NA,9.400000447,0.371783646,Elongated,Margin Detached,5.582096869,Longitudinal,2.420001815,2.482907979,10.99137621,1.570005637,0.423230573,3.898584509,9.211490749,0.066129777,None,None,0,NA,0,NA,0.079999998,2145
2400,Margin Attached Bar,Br,48,NA,35.60000169,0.429155702,Elongated,Margin Attached,9.251460032,Longitudinal,3.746702112,3.707591663,9.693332432,0.439977011,1.66347834,11.50000055,6.9132253,0.259918491,None,None,0,NA,0.019996935,NA,0.079999998,2145
2401,Margin Attached Bar,Br,49,NA,7.600000363,0.400613847,Elongated,Margin Attached,1.505081766,Longitudinal,2.642833303,3.532027829,12.79131624,0.919998494,0.342383012,2.71625652,7.933385787,0.053497346,None,None,0,NA,0.629990325,0.409991436,0.920000017,2145
2402,Margin Attached Bar,Br,50,NA,22.40000107,0.324870572,Elongated,Margin Attached,-3.327674226,Longitudinal,2.97076228,2.855318182,10.00086318,4.630022356,0.68556191,8.270588629,12.06395587,0.107119048,None,None,0,NA,1.640017733,0.230016843,0.079999998,2145
2403,Margin Attached Bar,Br,51,NA,16.20000077,0.269949769,Elongated,Margin Detached,7.326280146,Longitudinal,2.11714462,1.680286794,13.31145771,0.280002889,0.320969667,5.608007104,17.47207816,0.05015151,None,None,0,NA,0.279999875,0.169996566,0.855000019,2145
2404,Mid Channel Bar,Bc,52,NA,7.400000351,0.975851027,NA,Mid Channel,20.55625514,Diagonal,4.094193042,4.123661919,5.07905822,2.700000264,1.421052699,1.900000091,1.337037038,0.222039484,None,None,0,NA,1.930001342,NA,0.670000017,2145
2405,Mid Channel Bar,Bc,53,NA,9.200000435,0.734145673,NA,Mid Channel,20.55625514,Diagonal,2.98937526,3.087666301,5.96191841,2.319972919,1.227586265,2.900000138,2.362359552,0.191810354,None,None,0,NA,0.049986177,NA,0.079999998,2145
2406,Mid Channel Bar,Bc,54,NA,10.40000049,0.549022567,Elongated,Mid Channel,13.00815144,Longitudinal,2.646893291,2.762655426,5.519404469,2.660000265,0.793552733,3.35201448,4.224060152,0.123992615,None,None,0,NA,0.980017238,0.470011738,0.189999998,2145
2407,Mid Channel Bar,Bc,55,NA,5.800000278,0.871061118,NA,Mid Channel,-31.99184849,Diagonal,2.79524801,2.995687539,5.256373986,1.460000136,0.932759829,1.56524766,1.678082194,0.145743723,None,None,0,NA,0.800008612,0.490014522,0.079999998,2145
2408,Mid Channel Bar,Bc,56,NA,5.000000235,0.879226335,NA,Mid Channel,-59.45873694,Diagonal,3.768116474,3.490590725,5.309719056,1.190000111,0.85000004,1.400000066,1.647058822,0.132812506,None,None,0,NA,0.709991956,0.609987708,0.920000017,2145
2409,Mid Channel Bar,Bc,58,NA,3.181833758,0.641309875,NA,Mid Channel,-58.81956877,Diagonal,3.234380569,3.272325215,4.73906299,0.109424459,0.369387127,1.143553238,3.09581237,0.057716739,None,None,NA,NA,NA,NA,NA,2145
2410,Mid Channel Bar,Bc,59,NA,6.400000302,0.867969324,NA,Mid Channel,19.87049882,Diagonal,3.707111059,3.620356066,6.267180752,1.710000165,1.005882401,1.70000008,1.690058479,0.157169125,None,None,0,NA,1.139972482,0.109991666,0.699999988,2145
2411,Mid Channel Bar,Bc,60,NA,50.40000239,0.321493384,Elongated,Channel Spanning,-17.78827536,Diagonal,2.862115801,3.109733243,11.65210166,0.630019763,1.121353459,13.8136654,12.31874329,0.175211478,Secondary,Cut-off,0,NA,0,NA,0.079999998,2145
2412,Mid Channel Bar,Bc,61,NA,8.00000038,0.672104356,NA,Mid Channel,-94.89272549,Transverse,2.75055757,2.717326704,4.713237843,2.20999035,0.936116639,2.638560339,2.818623481,0.146268225,Main,Split,0,NA,0.210004064,NA,0.079999998,2145
2413,Pocket Pool,Pk,62,NA,4.200000199,0.883697297,NA,Margin Detached,-14.45873696,Longitudinal,3.706479408,3.360655584,7.068734103,0.690000064,0.650538269,1.060660223,1.630434785,0.101646605,Main,Cut-off,0,NA,0,NA,0.079999998,2145
2414,Pocket Pool,Pk,63,NA,4.800000228,0.852467564,NA,Mid Channel,-122.8936857,Diagonal,3.076986435,2.958544016,11.71943176,0.960000089,0.740215641,1.296919489,1.752083334,0.115658694,None,None,0,NA,0,NA,0.079999998,2145
2415,Pocket Pool,Pk,64,NA,5.600000264,0.757459061,NA,Mid Channel,41.04661335,Diagonal,1.543086027,1.875407198,4.514623556,1.460000133,0.811111149,1.800000086,2.219178083,0.126736117,Main,Main,0,NA,0,NA,0.159999996,2145
2416,Pocket Pool,Pk,65,NA,4.80000023,0.555050363,Elongated,Mid Channel,8.107790654,Longitudinal,3.644048084,3.689912796,4.524379576,0.640000059,0.393520314,1.626345675,4.132812507,0.061487549,Main,Main,0,NA,0,NA,0.230000004,2145
2417,Pocket Pool,Pk,66,NA,5.400000257,0.777302921,NA,Mid Channel,26.54273961,Diagonal,4.052158437,3.941577663,5.842965033,1.230000115,0.763989928,1.609969021,2.107317076,0.119373426,Main,Main,0,NA,0.199996242,NA,0.370000005,2145
2418,Pocket Pool,Pk,67,NA,6.800000325,0.559764735,Elongated,Mid Channel,-6.258678565,Longitudinal,3.059684335,3.070477253,2.213995461,1.26000012,0.556846617,2.262741807,4.063492063,0.087007284,Main,"Main, Split",0,NA,0,NA,0.079999998,2145
2419,Pocket Pool,Pk,68,NA,6.600000313,0.640527,NA,Mid Channel,-107.5618989,Diagonal,4.726151034,5.007310352,3.561285829,1.500000146,0.695228951,2.15756283,3.103384616,0.108629524,Main,Main,0,NA,0,NA,0.180000007,2145
2420,Pocket Pool,Pk,69,NA,4.400000209,0.657952742,NA,Mid Channel,-18.67083809,Diagonal,4.514235048,4.547257157,2.970104528,0.680000066,0.480832634,1.41421363,2.941176472,0.075130099,Main,Main,0,NA,0,NA,0.209999993,2145
