,ValleyUnit,UnitShape,UnitForm,FormID,UnitID,Area,sthdNo.Redd,sthdNo.ReddBest,sthdSuitArea,sthdBestArea,sthdMedHSI,visit
2480,In-Channel,Convexity,Mound Transition,193,193,1.880000179,NA,NA,1.880000179,NA,0.579999983,2026
2481,In-Channel,Convexity,Mound Transition,194,194,9.489965166,NA,NA,NA,NA,0.079999998,2026
2482,In-Channel,Convexity,Mound Transition,195,195,10.62000101,NA,NA,1.560033013,NA,0.360000014,2026
2483,In-Channel,Convexity,Mound Transition,196,196,0.540000051,NA,NA,NA,NA,0.079999998,2026
2484,In-Channel,Convexity,Mound Transition,197,197,0.400007798,NA,NA,NA,NA,0.079999998,2026
2485,In-Channel,Convexity,Mound Transition,198,198,0.289999584,NA,NA,4.00E-06,NA,0.079999998,2026
2486,In-Channel,Convexity,Mound Transition,199,199,38.43995242,NA,NA,8.909938581,NA,0.140000001,2026
2487,In-Channel,Convexity,Mound Transition,200,200,2.290001611,NA,NA,NA,NA,0.079999998,2026
2488,In-Channel,Convexity,Saddle,202,202,61.42979774,NA,NA,20.76003559,NA,0.389999986,2026
2489,In-Channel,Convexity,Saddle,203,203,96.27949762,NA,NA,5.820096357,NA,0.340000004,2026
2490,In-Channel,Convexity,Saddle,204,204,3.279994835,NA,NA,NA,NA,0.079999998,2026
2491,In-Channel,Convexity,Saddle,205,205,14.81005335,NA,NA,NA,NA,0.079999998,2026
2492,In-Channel,Convexity,Saddle,206,206,5.080000082,NA,NA,NA,NA,0.079999998,2026
2493,In-Channel,Convexity,Saddle,207,207,16.29992807,NA,NA,3.569990495,NA,0.25,2026
2494,In-Channel,Convexity,Saddle,208,208,4.510072735,NA,NA,NA,NA,0.079999998,2026
2495,In-Channel,Convexity,Saddle,210,210,46.38997339,NA,NA,NA,NA,0.079999998,2026
2496,In-Channel,Convexity,Saddle,212,212,37.32000356,NA,NA,24.73997603,NA,0.419999987,2026
2497,In-Channel,Convexity,Saddle,213,213,4.309990808,NA,NA,NA,NA,0.079999998,2026
2498,In-Channel,Convexity,Saddle,214,214,21.34001881,NA,NA,NA,NA,0.140000001,2026
2499,In-Channel,Planar,Plane,215,215,2.159833433,NA,NA,NA,NA,0.079999998,2026
2500,In-Channel,Planar,Plane,216,216,0.919940829,NA,NA,NA,NA,0.079999998,2026
2501,In-Channel,Planar,Plane,217,217,0.980002996,NA,NA,NA,NA,NA,2026
2502,In-Channel,Planar,Plane,218,218,0.199992446,NA,NA,NA,NA,0.079999998,2026
2503,In-Channel,Planar,Plane,222,222,2.51000024,NA,NA,0.250022621,NA,0.349999994,2026
2504,In-Channel,Planar,Plane,224,224,1.53000015,NA,NA,NA,NA,0.159999996,2026
2505,In-Channel,Planar,Plane,225,225,74.30003834,NA,NA,2.920076388,NA,0.310000002,2026
2506,In-Channel,Planar,Plane,226,226,445.7496022,NA,NA,153.3802358,0.210004441,0.330000013,2026
2507,In-Channel,Planar,Plane,227,227,7.980025008,NA,NA,NA,NA,0.079999998,2026
2508,In-Channel,Planar,Plane,230,230,95.54000907,NA,NA,21.28002561,NA,0.079999998,2026
2509,In-Channel,Planar,Plane,231,231,1.740000167,NA,NA,NA,NA,0.079999998,2026
2510,In-Channel,Planar,Plane,232,232,4.650011208,NA,NA,0.630041494,NA,0.310000002,2026
2511,In-Channel,Planar,Plane,233,233,108.0599671,NA,NA,25.91992433,NA,0.079999998,2026
2512,In-Channel,Planar,Plane,234,234,54.74011333,NA,NA,0.780021482,NA,0.079999998,2026
2513,In-Channel,Planar,Wall,235,235,4.649706102,NA,NA,NA,NA,0.079999998,2026
2514,In-Channel,Planar,Wall,236,236,4.600000428,NA,NA,NA,NA,0.079999998,2026
2515,In-Channel,Planar,Wall,237,237,18.99000185,NA,NA,5.210011398,0.12001448,0.310000002,2026
2516,In-Channel,Planar,Wall,238,238,4.870000464,NA,NA,0.66001811,NA,0.079999998,2026
2517,In-Channel,Planar,Wall,239,239,20.77027842,NA,NA,8.960241557,NA,0.379999995,2026
2518,In-Channel,Planar,Wall,240,240,5.040139106,NA,NA,NA,NA,0.079999998,2026
2519,In-Channel,Planar,Wall,242,242,17.84005156,NA,NA,NA,NA,0.079999998,2026
2520,In-Channel,Planar,Wall,244,244,19.14001478,NA,NA,1.790016671,NA,0.079999998,2026
2521,In-Channel,Planar,Wall,250,250,48.14000312,NA,NA,NA,NA,0.079999998,2026
2522,In-Channel,Planar,Wall,251,251,23.4900014,NA,NA,NA,NA,0.079999998,2026
2523,In-Channel,Planar,Wall,252,252,2.280000217,NA,NA,NA,NA,0.079999998,2026
2524,In-Channel,Planar,Wall,253,253,0.680000702,NA,NA,NA,NA,NA,2026
2525,In-Channel,Planar,Wall,254,254,0.069999926,NA,NA,NA,NA,NA,2026
2526,In-Channel,Planar,Wall,256,256,9.029961309,NA,NA,NA,NA,0.079999998,2026
2527,In-Channel,Planar,Wall,257,257,65.66021271,NA,NA,12.27001716,NA,0.079999998,2026
2529,In-Channel,Concavity,Bowl,1,1,19.65000185,NA,NA,NA,NA,0.079999998,2027
2530,In-Channel,Concavity,Bowl,2,2,5.110000484,NA,NA,5.110000484,NA,0.720000029,2027
2531,In-Channel,Concavity,Bowl,3,3,6.760000647,NA,NA,6.760000647,NA,0.75999999,2027
2532,In-Channel,Concavity,Bowl,4,4,8.960000845,NA,NA,8.960000845,NA,0.720000029,2027
2533,In-Channel,Concavity,Bowl,5,5,134.5700128,NA,NA,NA,NA,0.079999998,2027
2534,In-Channel,Concavity,Bowl,6,6,46.60000443,NA,NA,NA,NA,0.140000001,2027
2535,In-Channel,Concavity,Bowl,7,7,52.490005,NA,NA,49.96996095,NA,0.469999999,2027
2536,In-Channel,Concavity,Bowl,8,8,6.260000598,NA,NA,6.260000598,NA,0.560000002,2027
2537,In-Channel,Concavity,Bowl,9,9,6.220000593,NA,NA,3.529956226,NA,0.400000006,2027
2538,In-Channel,Concavity,Bowl,10,10,3.700000355,NA,NA,NA,NA,0.140000001,2027
2539,In-Channel,Concavity,Bowl,11,11,5.080000485,NA,NA,NA,NA,0.360000014,2027
2540,In-Channel,Concavity,Bowl,12,12,78.30000744,NA,NA,3.470019204,NA,0.340000004,2027
2541,In-Channel,Concavity,Bowl,13,13,144.9200138,NA,NA,126.859752,NA,0.449999988,2027
2542,In-Channel,Concavity,Bowl,14,14,23.98000227,NA,NA,23.38002806,NA,0.49000001,2027
2543,In-Channel,Concavity,Bowl,15,15,7.590000727,NA,NA,7.590000727,NA,0.519999981,2027
2544,In-Channel,Concavity,Bowl,16,16,124.8500119,NA,NA,95.74984716,NA,0.430000007,2027
2545,In-Channel,Concavity,Bowl,17,17,105.29001,NA,NA,99.92996171,NA,0.469999999,2027
2546,In-Channel,Concavity,Bowl,18,18,101.3500096,NA,NA,101.1899898,NA,0.50999999,2027
2547,In-Channel,Concavity,Bowl,19,19,5.930000559,NA,NA,5.930000559,NA,0.519999981,2027
2548,In-Channel,Concavity,Bowl,20,20,4.450000433,NA,NA,4.450000433,NA,0.569999993,2027
2549,In-Channel,Concavity,Bowl,21,21,7.19000068,NA,NA,7.19000068,NA,0.579999983,2027
2550,In-Channel,Concavity,Bowl,22,22,22.11000209,NA,NA,21.26996758,NA,0.529999971,2027
2551,In-Channel,Concavity,Bowl,23,23,59.49000566,NA,NA,NA,NA,0.079999998,2027
2552,In-Channel,Concavity,Bowl,24,24,9.210000884,NA,NA,NA,NA,0.079999998,2027
2553,In-Channel,Concavity,Bowl,25,25,3.270000311,NA,NA,NA,NA,0.079999998,2027
2554,In-Channel,Concavity,Bowl,26,26,319.4000304,NA,NA,82.8798498,NA,0.079999998,2027
2555,In-Channel,Concavity,Bowl,27,27,55.53000527,NA,NA,NA,NA,0.079999998,2027
2556,In-Channel,Concavity,Bowl,28,28,3.440000329,NA,NA,NA,NA,0.079999998,2027
2557,In-Channel,Concavity,Bowl,29,29,31.660003,NA,NA,NA,NA,0.079999998,2027
2558,In-Channel,Concavity,Bowl,30,30,8.190000781,NA,NA,NA,NA,0.079999998,2027
2559,In-Channel,Concavity,Bowl,31,31,19.77000187,NA,NA,NA,NA,0.079999998,2027
2560,In-Channel,Concavity,Bowl,32,32,3.790000361,NA,NA,NA,NA,0.079999998,2027
2561,In-Channel,Concavity,Bowl,33,33,4.470000421,NA,NA,NA,NA,0.079999998,2027
2562,In-Channel,Concavity,Bowl,34,34,8.050000771,NA,NA,NA,NA,0.079999998,2027
2563,In-Channel,Concavity,Bowl,35,35,64.27000612,NA,NA,NA,NA,0.079999998,2027
2564,In-Channel,Concavity,Bowl Transition,36,36,17.29006812,NA,NA,17.29006812,NA,0.550000012,2027
2565,In-Channel,Concavity,Bowl Transition,37,37,31.39000055,NA,NA,NA,NA,0.079999998,2027
2566,In-Channel,Concavity,Bowl Transition,38,38,80.28000763,NA,NA,80.40000763,20.55987307,0.769999981,2027
2567,In-Channel,Concavity,Bowl Transition,39,39,2.76000026,NA,NA,NA,NA,0.079999998,2027
2568,In-Channel,Concavity,Bowl Transition,40,40,88.08000838,NA,NA,3.68,NA,0.079999998,2027
2569,In-Channel,Concavity,Bowl Transition,41,41,37.60000354,NA,NA,27.76994634,1.460009785,0.49000001,2027
2570,In-Channel,Concavity,Bowl Transition,42,42,37.44000356,NA,NA,1.04,NA,0.25,2027
2571,In-Channel,Concavity,Bowl Transition,43,43,32.77000312,NA,NA,27.23992494,NA,0.460000008,2027
2572,In-Channel,Concavity,Bowl Transition,44,44,80.06000759,NA,NA,62.08009447,NA,0.50999999,2027
2573,In-Channel,Concavity,Bowl Transition,45,45,286.1900272,NA,NA,249.8497777,NA,0.519999981,2027
2574,In-Channel,Concavity,Bowl Transition,46,46,2.100000196,NA,NA,2.100000196,NA,0.569999993,2027
2575,In-Channel,Concavity,Bowl Transition,47,47,9.840000937,NA,NA,9.840000937,NA,0.540000021,2027
2576,In-Channel,Concavity,Bowl Transition,48,48,0.270000022,NA,NA,NA,NA,0.079999998,2027
2577,In-Channel,Concavity,Bowl Transition,49,49,38.72000368,NA,NA,NA,NA,0.079999998,2027
2578,In-Channel,Concavity,Bowl Transition,50,50,46.61000442,NA,NA,NA,NA,0.079999998,2027
2579,In-Channel,Concavity,Bowl Transition,51,51,5.050000486,NA,NA,NA,NA,0.079999998,2027
2580,In-Channel,Concavity,Bowl Transition,52,52,290.1900276,NA,NA,NA,NA,0.079999998,2027
2581,In-Channel,Concavity,Trough,53,53,604.3401082,NA,NA,384.2289739,16.99004833,0.449999988,2027
2582,In-Channel,Concavity,Trough,54,54,11.81000113,NA,NA,NA,NA,0.189999998,2027
2583,In-Channel,Concavity,Trough,55,55,511.4406019,NA,NA,0.16,NA,0.079999998,2027
2584,In-Channel,Concavity,Trough,56,56,7.039921812,NA,NA,NA,NA,0.079999998,2027
2585,In-Channel,Concavity,Trough,57,57,1821.960044,NA,NA,551.7003124,NA,0.310000002,2027
2586,In-Channel,Convexity,Mound,58,58,1.85001818,NA,NA,NA,NA,0.079999998,2027
2587,In-Channel,Convexity,Mound,59,59,2.630000248,NA,NA,NA,NA,0.200000003,2027
2588,In-Channel,Convexity,Mound,60,60,130.9097076,NA,NA,NA,NA,0.079999998,2027
2589,In-Channel,Convexity,Mound,61,61,24.46006096,NA,NA,NA,NA,0.079999998,2027
2590,In-Channel,Convexity,Mound,62,62,12.46000118,NA,NA,NA,NA,0.270000011,2027
2591,In-Channel,Convexity,Mound,63,63,14.95000142,NA,NA,NA,NA,0.079999998,2027
2592,In-Channel,Convexity,Mound,64,64,50.57050679,NA,NA,NA,NA,0.079999998,2027
2593,In-Channel,Convexity,Mound,65,65,57.31020878,NA,NA,NA,NA,0.079999998,2027
2594,In-Channel,Convexity,Mound,66,66,8.039931328,NA,NA,NA,NA,0.079999998,2027
2595,In-Channel,Convexity,Mound,67,67,4.459971497,NA,NA,NA,NA,0.079999998,2027
2596,In-Channel,Convexity,Mound,68,68,17.8398826,NA,NA,NA,NA,0.079999998,2027
2597,In-Channel,Convexity,Mound,69,69,1.339913116,NA,NA,NA,NA,NA,2027
2598,In-Channel,Convexity,Mound,70,70,0.540073673,NA,NA,NA,NA,NA,2027
2599,In-Channel,Convexity,Mound,71,71,103.8221079,NA,NA,NA,NA,0.079999998,2027
2600,In-Channel,Convexity,Mound,72,72,7.459927203,NA,NA,NA,NA,0.079999998,2027
2601,In-Channel,Convexity,Mound,73,73,29.50971993,NA,NA,NA,NA,0.079999998,2027
2602,In-Channel,Convexity,Mound Transition,74,74,3.420010823,NA,NA,0.020016283,NA,0.270000011,2027
2603,In-Channel,Convexity,Mound Transition,75,75,2.630000249,NA,NA,1.000068358,NA,0.340000004,2027
2604,In-Channel,Convexity,Mound Transition,76,76,5.200000494,NA,NA,NA,NA,0.079999998,2027
2605,In-Channel,Convexity,Mound Transition,77,77,0.100000009,NA,NA,0.100000009,NA,0.495000005,2027
2606,In-Channel,Convexity,Mound Transition,78,78,0.160000019,NA,NA,0.160000019,NA,0.685000002,2027
2607,In-Channel,Convexity,Mound Transition,79,79,2.180000205,NA,NA,0.820051561,NA,0.400000006,2027
2608,In-Channel,Convexity,Mound Transition,80,80,48.45978644,NA,NA,NA,NA,0.079999998,2027
2609,In-Channel,Convexity,Mound Transition,81,81,5.430000519,NA,NA,0.750104652,NA,0.360000014,2027
2610,In-Channel,Convexity,Mound Transition,82,82,1.109919182,NA,NA,NA,NA,0.079999998,2027
2611,In-Channel,Convexity,Mound Transition,83,83,224.0600222,NA,NA,NA,NA,0.079999998,2027
2612,In-Channel,Convexity,Mound Transition,84,84,50.32000476,NA,NA,0.100036051,NA,0.25,2027
2613,In-Channel,Convexity,Mound Transition,85,85,85.889998,NA,NA,1.08E-06,NA,0.079999998,2027
2614,In-Channel,Convexity,Mound Transition,86,86,7.320000696,NA,NA,1.13E-06,NA,0.079999998,2027
2615,In-Channel,Convexity,Mound Transition,87,87,1.550000143,NA,NA,NA,NA,0.119999997,2027
2616,In-Channel,Convexity,Mound Transition,88,88,0.140000013,NA,NA,NA,NA,0.234999999,2027
2617,In-Channel,Convexity,Mound Transition,89,89,0.520000048,NA,NA,NA,NA,0.340000004,2027
2618,In-Channel,Convexity,Mound Transition,90,90,0.120000012,NA,NA,NA,NA,0.349999994,2027
2619,In-Channel,Convexity,Mound Transition,91,91,9.669967444,NA,NA,NA,NA,0.079999998,2027
2620,In-Channel,Convexity,Mound Transition,92,92,0.470000044,NA,NA,NA,NA,0.280000001,2027
2621,In-Channel,Convexity,Mound Transition,93,93,12.87000122,NA,NA,NA,NA,0.230000004,2027
2622,In-Channel,Convexity,Mound Transition,94,94,0.120000011,NA,NA,NA,NA,0.079999998,2027
2623,In-Channel,Convexity,Mound Transition,95,95,0.100000011,NA,NA,NA,NA,0.079999998,2027
2624,In-Channel,Convexity,Mound Transition,96,96,0.610000057,NA,NA,0.340007669,NA,0.430000007,2027
2625,In-Channel,Convexity,Mound Transition,97,97,166.6087797,NA,NA,0.039998522,NA,0.079999998,2027
2626,In-Channel,Convexity,Mound Transition,98,98,0.190000017,NA,NA,NA,NA,0.079999998,2027
2627,In-Channel,Convexity,Mound Transition,99,99,0.540000054,NA,NA,NA,NA,0.079999998,2027
2628,In-Channel,Convexity,Mound Transition,100,100,18.1695682,NA,NA,NA,NA,0.079999998,2027
2629,In-Channel,Convexity,Mound Transition,101,101,66.66103089,NA,NA,NA,NA,0.079999998,2027
2630,In-Channel,Convexity,Mound Transition,102,102,5.560000535,NA,NA,NA,NA,0.079999998,2027
2631,In-Channel,Convexity,Mound Transition,103,103,3.590000341,NA,NA,NA,NA,0.079999998,2027
2632,In-Channel,Convexity,Mound Transition,104,104,0.440000043,NA,NA,NA,NA,0.079999998,2027
2633,In-Channel,Convexity,Mound Transition,105,105,17.08988784,NA,NA,NA,NA,0.079999998,2027
2634,In-Channel,Convexity,Mound Transition,106,106,0.110000005,NA,NA,NA,NA,0.079999998,2027
2635,In-Channel,Convexity,Mound Transition,107,107,1.060000108,NA,NA,NA,NA,0.079999998,2027
2636,In-Channel,Convexity,Mound Transition,108,108,0.230000012,NA,NA,NA,NA,0.079999998,2027
2637,In-Channel,Convexity,Mound Transition,109,109,0.110000005,NA,NA,NA,NA,0.079999998,2027
2638,In-Channel,Convexity,Mound Transition,110,110,0.330000049,NA,NA,NA,NA,0.079999998,2027
2639,In-Channel,Convexity,Mound Transition,111,111,0.110000017,NA,NA,NA,NA,0.079999998,2027
2640,In-Channel,Convexity,Mound Transition,112,112,0.180000015,NA,NA,NA,NA,0.079999998,2027
2641,In-Channel,Convexity,Mound Transition,113,113,6.55000062,NA,NA,NA,NA,0.079999998,2027
2642,In-Channel,Convexity,Mound Transition,114,114,0.160000009,NA,NA,NA,NA,0.079999998,2027
2643,In-Channel,Convexity,Mound Transition,115,115,0.260000012,NA,NA,NA,NA,0.079999998,2027
2644,In-Channel,Convexity,Mound Transition,116,116,0.370000055,NA,NA,NA,NA,0.079999998,2027
2645,In-Channel,Planar,Plane,119,119,2537.588116,NA,NA,309.380403,0.510068819,0.119999997,2027
2646,In-Channel,Planar,Wall,120,120,2.029890637,NA,NA,NA,NA,NA,2027
2647,In-Channel,Planar,Wall,121,121,65.528394,NA,NA,NA,NA,0.079999998,2027
2648,In-Channel,Planar,Wall,122,122,2.33004676,NA,NA,NA,NA,0.079999998,2027
2649,In-Channel,Planar,Wall,124,124,8.830077392,NA,NA,NA,NA,0.079999998,2027
2650,In-Channel,Planar,Wall,126,126,57.69038731,NA,NA,NA,NA,0.079999998,2027
2651,In-Channel,Planar,Wall,128,128,442.2580317,NA,NA,22.07087062,NA,0.079999998,2027
2653,In-Channel,Concavity,Bowl,1,1,1.800000166,NA,NA,1.800000166,NA,0.419999987,2028
2654,In-Channel,Concavity,Bowl,2,2,18.08001526,NA,NA,0.340027678,NA,0.129999995,2028
2655,In-Channel,Concavity,Bowl,3,3,5.510000527,NA,NA,NA,NA,0.079999998,2028
2656,In-Channel,Concavity,Bowl,4,4,2.850000272,NA,NA,NA,NA,0.079999998,2028
2657,In-Channel,Concavity,Bowl,5,5,1.46002564,NA,NA,NA,NA,0.079999998,2028
2658,In-Channel,Concavity,Bowl,6,6,7.10000067,NA,NA,NA,NA,0.310000002,2028
2659,In-Channel,Concavity,Bowl,7,7,0.210011216,NA,NA,NA,NA,0.079999998,2028
2660,In-Channel,Concavity,Bowl,8,8,2.500000232,NA,NA,NA,NA,0.180000007,2028
2661,In-Channel,Concavity,Bowl,9,9,8.680000826,NA,NA,6.310068421,NA,0.540000021,2028
2662,In-Channel,Concavity,Bowl,10,10,51.60011128,NA,NA,27.54023133,NA,0.430000007,2028
2663,In-Channel,Concavity,Bowl,11,11,7.650000715,NA,NA,NA,NA,0.079999998,2028
2664,In-Channel,Concavity,Bowl,12,12,22.35000213,NA,NA,NA,NA,0.079999998,2028
2665,In-Channel,Concavity,Bowl,13,13,0.300036656,NA,NA,NA,NA,0.079999998,2028
2666,In-Channel,Concavity,Bowl,14,14,9.77000092,NA,NA,NA,NA,0.079999998,2028
2667,In-Channel,Concavity,Bowl,15,15,1.100039902,NA,NA,NA,NA,0.079999998,2028
2668,In-Channel,Concavity,Bowl,16,16,5.060000497,NA,NA,NA,NA,0.079999998,2028
2669,In-Channel,Concavity,Bowl,17,17,4.510000425,NA,NA,NA,NA,0.079999998,2028
2670,In-Channel,Concavity,Bowl,18,18,5.860006195,NA,NA,NA,NA,0.079999998,2028
2671,In-Channel,Concavity,Bowl,19,19,2.920000285,NA,NA,NA,NA,0.079999998,2028
2672,In-Channel,Concavity,Bowl,20,20,0.250050857,NA,NA,NA,NA,0.079999998,2028
2673,In-Channel,Concavity,Bowl,21,21,7.090000666,NA,NA,NA,NA,0.079999998,2028
2674,In-Channel,Concavity,Bowl,22,22,5.560000522,NA,NA,NA,NA,0.079999998,2028
2675,In-Channel,Concavity,Bowl,23,23,36.71038858,NA,NA,1.800126104,NA,0.300000012,2028
2676,In-Channel,Concavity,Bowl,25,25,89.55011158,NA,NA,64.2703283,NA,0.560000002,2028
2677,In-Channel,Concavity,Bowl Transition,27,27,8.079998528,NA,NA,NA,NA,0.180000007,2028
2678,In-Channel,Concavity,Bowl Transition,28,28,23.09000219,NA,NA,0.020011977,NA,0.079999998,2028
2679,In-Channel,Concavity,Bowl Transition,29,29,33.02012297,NA,NA,10.5900816,NA,0.340000004,2028
2680,In-Channel,Concavity,Bowl Transition,30,30,56.30023408,NA,NA,22.11018763,NA,0.360000014,2028
2681,In-Channel,Concavity,Bowl Transition,31,31,2.400000227,NA,NA,NA,NA,0.330000013,2028
2682,In-Channel,Concavity,Bowl Transition,32,32,4.830031437,NA,NA,NA,NA,0.079999998,2028
2683,In-Channel,Concavity,Bowl Transition,33,33,5.120000476,NA,NA,NA,NA,0.079999998,2028
2684,In-Channel,Concavity,Bowl Transition,34,34,6.200013568,NA,NA,NA,NA,0.079999998,2028
2685,In-Channel,Concavity,Bowl Transition,35,35,1.670000158,NA,NA,NA,NA,0.170000002,2028
2686,In-Channel,Concavity,Bowl Transition,36,36,1.0800073,NA,NA,NA,NA,0.079999998,2028
2687,In-Channel,Concavity,Bowl Transition,37,37,2.360000224,NA,NA,2.360000224,NA,0.449999988,2028
2688,In-Channel,Concavity,Bowl Transition,38,38,0.610015732,NA,NA,NA,NA,0.079999998,2028
2689,In-Channel,Concavity,Bowl Transition,39,39,75.66038246,NA,NA,19.65031581,NA,0.280000001,2028
2690,In-Channel,Concavity,Bowl Transition,40,40,0.670000069,NA,NA,NA,NA,0.079999998,2028
2691,In-Channel,Concavity,Bowl Transition,41,41,2.830000271,NA,NA,NA,NA,0.079999998,2028
2692,In-Channel,Concavity,Bowl Transition,42,42,13.13000124,NA,NA,NA,NA,0.079999998,2028
2693,In-Channel,Concavity,Bowl Transition,43,43,125.2405994,NA,NA,NA,NA,0.079999998,2028
2694,In-Channel,Concavity,Bowl Transition,44,44,137.9910545,NA,NA,11.14024117,NA,0.079999998,2028
2695,In-Channel,Concavity,Bowl Transition,45,45,7.280000688,NA,NA,0.030001214,NA,0.079999998,2028
2696,In-Channel,Concavity,Trough,48,48,328.4504671,NA,NA,136.5506787,NA,0.379999995,2028
2697,In-Channel,Concavity,Trough,49,49,27.32000262,NA,NA,2.939985247,NA,0.079999998,2028
2698,In-Channel,Concavity,Trough,50,50,129.3503966,NA,NA,70.00026471,NA,0.419999987,2028
2699,In-Channel,Concavity,Trough,51,51,0.180044217,NA,NA,NA,NA,0.079999998,2028
2700,In-Channel,Concavity,Trough,52,52,321.6509317,NA,NA,16.41034463,NA,0.079999998,2028
2701,In-Channel,Concavity,Trough,54,54,90.3201107,NA,NA,50.6500702,NA,0.449999988,2028
2702,In-Channel,Convexity,Mound,57,57,121.3400088,NA,NA,43.06946739,NA,0.430000007,2028
2703,In-Channel,Convexity,Mound,58,58,25.63000244,NA,NA,13.16991908,NA,0.409999996,2028
2704,In-Channel,Convexity,Mound,59,59,4.71000045,NA,NA,3.339960832,NA,0.419999987,2028
2705,In-Channel,Convexity,Mound,61,61,25.07000239,NA,NA,23.04988294,NA,0.569999993,2028
2706,In-Channel,Convexity,Mound,62,62,8.200000772,NA,NA,NA,NA,0.079999998,2028
2707,In-Channel,Convexity,Mound,63,63,7.460000699,NA,NA,NA,NA,0.079999998,2028
2708,In-Channel,Convexity,Mound,65,65,42.20991375,NA,NA,NA,NA,0.079999998,2028
2709,In-Channel,Convexity,Mound,67,67,2.330000223,NA,NA,NA,NA,0.170000002,2028
2710,In-Channel,Convexity,Mound,68,68,1.810000171,NA,NA,NA,NA,NA,2028
2711,In-Channel,Convexity,Mound,69,69,1.630000163,NA,NA,NA,NA,0.079999998,2028
2712,In-Channel,Convexity,Mound,72,72,44.91000426,NA,NA,13.62972572,NA,0.400000006,2028
2713,In-Channel,Convexity,Mound,73,73,40.77000389,NA,NA,19.00980251,NA,0.389999986,2028
2714,In-Channel,Convexity,Mound,74,74,13.54009489,NA,NA,4.340048188,NA,0.389999986,2028
2715,In-Channel,Convexity,Mound,75,75,0.190041053,NA,NA,NA,NA,0.079999998,2028
2716,In-Channel,Convexity,Mound,76,76,32.9599553,NA,NA,18.33992694,NA,0.49000001,2028
2717,In-Channel,Convexity,Mound Transition,77,77,90.56000748,NA,NA,47.67994457,NA,0.419999987,2028
2718,In-Channel,Convexity,Mound Transition,78,78,14.85009783,NA,NA,NA,NA,0.079999998,2028
2719,In-Channel,Convexity,Mound Transition,79,79,16.15000155,NA,NA,14.92002475,NA,0.529999971,2028
2720,In-Channel,Convexity,Mound Transition,80,80,10.47000099,NA,NA,0.56998742,NA,0.079999998,2028
2721,In-Channel,Convexity,Mound Transition,81,81,14.74000141,NA,NA,NA,NA,0.079999998,2028
2722,In-Channel,Convexity,Mound Transition,82,82,9.820000957,NA,NA,NA,NA,0.079999998,2028
2723,In-Channel,Convexity,Mound Transition,83,83,0.440000065,NA,NA,NA,NA,0.079999998,2028
2724,In-Channel,Convexity,Mound Transition,84,84,0.170000008,NA,NA,NA,NA,0.079999998,2028
2725,In-Channel,Convexity,Mound Transition,85,85,1.610000153,NA,NA,NA,NA,0.079999998,2028
2726,In-Channel,Convexity,Mound Transition,86,86,11.08000105,NA,NA,NA,NA,0.079999998,2028
2727,In-Channel,Convexity,Mound Transition,87,87,0.120000018,NA,NA,NA,NA,0.079999998,2028
2728,In-Channel,Convexity,Mound Transition,88,88,1.440000133,NA,NA,NA,NA,0.079999998,2028
2729,In-Channel,Convexity,Mound Transition,89,89,0.110000012,NA,NA,NA,NA,0.079999998,2028
2730,In-Channel,Convexity,Mound Transition,90,90,0.170000025,NA,NA,NA,NA,0.079999998,2028
